Time,I(Lo)
0.029480299999879184,-1.5732381131430027e-005
0.029480399999879184,-1.5732369187090588e-005
0.029480499999879183,-1.5732357243454743e-005
0.029480599999879183,-1.5732345299397139e-005
0.029480699999879182,-1.5732333355608225e-005
0.029480799999879181,-1.5732321411664361e-005
0.029480899999879181,-1.5732309467825451e-005
0.02948099999987918,-1.5732297523932074e-005
0.02948109999987918,-1.5732285580082034e-005
0.029481199999879179,-1.5732273636215308e-005
0.029481299999879178,-1.5732261692368724e-005
0.029481399999879178,-1.5732249748519684e-005
0.029481499999879177,-1.5732237804682045e-005
0.029481599999879177,-1.5732225860847336e-005
0.029481699999879176,-1.5732213917020742e-005
0.029481799999879175,-1.5732201973199061e-005
0.029481899999879175,-1.5732190029384285e-005
0.029481999999879174,-1.5732178085575184e-005
0.029482099999879174,-1.5732166141772504e-005
0.029482199999879173,-1.5732154197975797e-005
0.029482299999879173,-1.5732142254185334e-005
0.029482399999879172,-1.5732130310400943e-005
0.029482499999879171,-1.5732118366622735e-005
0.029482599999879171,-1.5732106422850649e-005
0.02948269999987917,-1.5732094479084703e-005
0.02948279999987917,-1.5732082535324879e-005
0.029482899999879169,-1.5732070591571225e-005
0.029482999999879168,-1.57320586478237e-005
0.029483099999879168,-1.5732046704082328e-005
0.029483199999879167,-1.5732034760347078e-005
0.029483299999879167,-1.5732022816617967e-005
0.029483399999879166,-1.5732010872895e-005
0.029483499999879165,-1.5731998929178174e-005
0.029483599999879165,-1.5731986985467502e-005
0.029483699999879164,-1.5731975041762945e-005
0.029483799999879164,-1.5731963098064535e-005
0.029483899999879163,-1.5731951154372277e-005
0.029483999999879162,-1.5731939210686148e-005
0.029484099999879162,-1.5731927267006169e-005
0.029484199999879161,-1.5731915323332336e-005
0.029484299999879161,6.5801263226148996e-006
0.02948439999987916,0.00013177626589120918
0.029484499999879159,0.00025697240470713451
0.029484599999879159,0.00038216854251950122
0.029484699999879158,0.00050736467932830937
0.029484799999879158,0.00063256081513355907
0.029484899999879157,0.0007577569499352502
0.029484999999879156,0.00088295308373338276
0.029485099999879156,0.0010081492165279569
0.029485199999879155,0.0011333453483189724
0.029485299999879155,0.0012585414791064294
0.029485399999879154,0.0013837376088903278
0.029485499999879154,0.0015089337376706677
0.029485599999879153,0.0016341298654474492
0.029485699999879152,0.0017593259922206721
0.029485799999879152,0.0018845221179903365
0.029485899999879151,0.0020097182427564423
0.029485999999879151,0.0021349143665189895
0.02948609999987915,0.0022601104892779784
0.029486199999879149,0.002385306611033409
0.029486299999879149,0.0025105027317852812
0.029486399999879148,0.0026356988515335951
0.029486499999879148,0.0027608949702783506
0.029486599999879147,0.0028860910880195477
0.029486699999879146,0.0030112872047571865
0.029486799999879146,0.003136483320491267
0.029486899999879145,0.0032616794352217891
0.029486999999879145,0.0033868755489487529
0.029487099999879144,0.0035120716616721583
0.029487199999879143,0.0036372677733920054
0.029487299999879143,0.0037624638841082937
0.029487399999879142,0.0038876599938210241
0.029487499999879142,0.0040128561025301957
0.029487599999879141,0.0041380522102358085
0.02948769999987914,0.004263248316937863
0.02948779999987914,0.0043884444226363591
0.029487899999879139,0.0045136405273312969
0.029487999999879139,0.0046388366310226763
0.029488099999879138,0.0047640327337104974
0.029488199999879137,0.0048892288353947601
0.029488299999879137,0.0050144249360754654
0.029488399999879136,0.0051396210357526123
0.029488499999879136,0.0052648171344262017
0.029488599999879135,0.0053900132320962328
0.029488699999879135,0.0055152093287627055
0.029488799999879134,0.0056404054244256199
0.029488899999879133,0.0057656015190849759
0.029488999999879133,0.0058907976127407736
0.029489099999879132,0.006015993705393013
0.029489199999879132,0.006141189797041694
0.029489299999879131,0.0062663858876868166
0.02948939999987913,0.0063915819773283809
0.02948949999987913,0.0065167780659663868
0.029489599999879129,0.0066419741536008345
0.029489699999879129,0.0067671702402317246
0.029489799999879128,0.0068923663258590572
0.029489899999879127,0.0070175624104828315
0.029489999999879127,0.0071427584941030475
0.029490099999879126,0.0072679545767197051
0.029490199999879126,0.0073931506583328043
0.029490299999879125,0.0075183467389423452
0.029490399999879124,0.0076435428185483278
0.029490499999879124,0.0077687388971507529
0.029490599999879123,0.0078939349747496196
0.029490699999879123,0.0080191310513449271
0.029490799999879122,0.008144327126936678
0.029490899999879121,0.0082695232015248723
0.029490999999879121,0.0083947192751095082
0.02949109999987912,0.0085199153476905858
0.02949119999987912,0.0086451114192681051
0.029491299999879119,0.008770307489842066
0.029491399999879118,0.0088955035594124685
0.029491499999879118,0.0090206996279793127
0.029491599999879117,0.0091458956955425986
0.029491699999879117,0.0092710917621023261
0.029491799999879116,0.0093962878276584953
0.029491899999879116,0.0095214838922111078
0.029491999999879115,0.0096466799557601637
0.029492099999879114,0.0097718760183056613
0.029492199999879114,0.0098970720798476006
0.029492299999879113,0.010022268140385981
0.029492399999879113,0.010147464199920804
0.029492499999879112,0.010272660258452068
0.029492599999879111,0.010397856315979774
0.029492699999879111,0.010523052372503923
0.02949279999987911,0.010648248428024516
0.02949289999987911,0.01077344448254155
0.029492999999879109,0.010898640536055026
0.029493099999879108,0.011023836588564944
0.029493199999879108,0.011149032640071303
0.029493299999879107,0.011274228690574104
0.029493399999879107,0.011399424740073346
0.029493499999879106,0.011524620788569032
0.029493599999879105,0.011649816836061162
0.029493699999879105,0.011775012882549733
0.029493799999879104,0.011900208928034745
0.029493899999879104,0.012025404972516199
0.029493999999879103,0.012150601015994095
0.029494099999879102,0.012275797058468435
0.029494199999879102,0.012400993099939217
0.029494299999879101,0.012526189140406442
0.029494399999879101,0.012651385179870108
0.0294944999998791,0.012776581218330215
0.029494599999879099,0.012901777255786765
0.029494699999879099,0.013026973292239756
0.029494799999879098,0.01315216932768919
0.029494899999879098,0.013277365362135068
0.029494999999879097,0.013402561395577387
0.029495099999879097,0.013527757428016148
0.029495199999879096,0.013652953459451351
0.029495299999879095,0.013778149489882997
0.029495399999879095,0.013903345519311086
0.029495499999879094,0.014028541547735618
0.029495599999879094,0.01415373757515659
0.029495699999879093,0.014278933601574005
0.029495799999879092,0.014404129626987863
0.029495899999879092,0.014529325651398164
0.029495999999879091,0.014654521674804907
0.029496099999879091,0.014779717697208091
0.02949619999987909,0.014904913718607717
0.029496299999879089,0.015030109739003787
0.029496399999879089,0.0151553057583963
0.029496499999879088,0.015280501776785254
0.029496599999879088,0.015405697794170651
0.029496699999879087,0.015530893810552488
0.029496799999879086,0.01565608982593077
0.029496899999879086,0.015781285840305494
0.029496999999879085,0.015906481853676661
0.029497099999879085,0.016031677866044269
0.029497199999879084,0.016156873877408318
0.029497299999879083,0.01628206988776881
0.029497399999879083,0.016407265897125742
0.029497499999879082,0.016532461905479121
0.029497599999879082,0.016657657912828944
0.029497699999879081,0.016782853919175209
0.02949779999987908,0.016908049924517915
0.02949789999987908,0.017033245928857063
0.029497999999879079,0.017158441932192653
0.029498099999879079,0.017283637934524684
0.029498199999879078,0.017408833935853157
0.029498299999879077,0.017534029936178076
0.029498399999879077,0.017659225935499439
0.029498499999879076,0.017784421933817244
0.029498599999879076,0.017909617931131491
0.029498699999879075,0.018034813927442179
0.029498799999879075,0.018160009922749309
0.029498899999879074,0.01828520591705288
0.029498999999879073,0.018410401910352897
0.029499099999879073,0.018535597902649359
0.029499199999879072,0.018660793893942262
0.029499299999879072,0.018785989884231608
0.029499399999879071,0.018911185873517394
0.02949949999987907,0.019036381861799623
0.02949959999987907,0.019161577849078293
0.029499699999879069,0.019286773835353405
0.029499799999879069,0.019411969820624961
0.029499899999879068,0.019537165804892963
0.029499999999879067,0.019662361788157407
0.029500099999879067,0.019787557770418292
0.029500199999879066,0.019912753751675619
0.029500299999879066,0.020037949731929388
0.029500399999879065,0.020163145711179602
0.029500499999879064,0.020288341689426261
0.029500599999879064,0.020413537666669361
0.029500699999879063,0.020538733642908903
0.029500799999879063,0.020663929618144887
0.029500899999879062,0.020789125592377312
0.029500999999879061,0.02091432156560618
0.029501099999879061,0.021039517537831492
0.02950119999987906,0.021164713509053249
0.02950129999987906,0.021289909479271448
0.029501399999879059,0.021415105448486089
0.029501499999879058,0.021540301416697171
0.029501599999879058,0.021665497383904695
0.029501699999879057,0.021790693350108664
0.029501799999879057,0.021915889315309078
0.029501899999879056,0.022041085279505934
0.029501999999879056,0.022166281242699232
