Time,D,PWM,Vtri
0.037365700000044536,0.40000000000000002,0,0.62800000175923498
0.037365800000044538,0.40000000000000002,0,0.63200000175935045
0.037365900000044541,0.40000000000000002,0,0.63600000175946592
0.037366000000044544,0.40000000000000002,0,0.64000000175958138
0.037366100000044547,0.40000000000000002,0,0.64400000175969685
0.03736620000004455,0.40000000000000002,0,0.64800000175981232
0.037366300000044553,0.40000000000000002,0,0.65200000175992778
0.037366400000044556,0.40000000000000002,0,0.65600000176004325
0.037366500000044559,0.40000000000000002,0,0.66000000176015872
0.037366600000044561,0.40000000000000002,0,0.66400000176027418
0.037366700000044564,0.40000000000000002,0,0.66800000176038965
0.037366800000044567,0.40000000000000002,0,0.67200000176050512
0.03736690000004457,0.40000000000000002,0,0.67600000176062058
0.037367000000044573,0.40000000000000002,0,0.68000000176073605
0.037367100000044576,0.40000000000000002,0,0.68400000176085152
0.037367200000044579,0.40000000000000002,0,0.68800000176096687
0.037367300000044582,0.40000000000000002,0,0.69200000176108234
0.037367400000044584,0.40000000000000002,0,0.69600000176119781
0.037367500000044587,0.40000000000000002,0,0.70000000176131327
0.03736760000004459,0.40000000000000002,0,0.70400000176142874
0.037367700000044593,0.40000000000000002,0,0.70800000176154421
0.037367800000044596,0.40000000000000002,0,0.71200000176165967
0.037367900000044599,0.40000000000000002,0,0.71600000176177514
0.037368000000044602,0.40000000000000002,0,0.72000000176189061
0.037368100000044605,0.40000000000000002,0,0.72400000176200607
0.037368200000044607,0.40000000000000002,0,0.72800000176212154
0.03736830000004461,0.40000000000000002,0,0.73200000176223701
0.037368400000044613,0.40000000000000002,0,0.73600000176235247
0.037368500000044616,0.40000000000000002,0,0.74000000176246794
0.037368600000044619,0.40000000000000002,0,0.74400000176258341
0.037368700000044622,0.40000000000000002,0,0.74800000176269887
0.037368800000044625,0.40000000000000002,0,0.75200000176281434
0.037368900000044628,0.40000000000000002,0,0.75600000176292981
0.03736900000004463,0.40000000000000002,0,0.76000000176304527
0.037369100000044633,0.40000000000000002,0,0.76400000176316074
0.037369200000044636,0.40000000000000002,0,0.76800000176327621
0.037369300000044639,0.40000000000000002,0,0.77200000176339167
0.037369400000044642,0.40000000000000002,0,0.77600000176350714
0.037369500000044645,0.40000000000000002,0,0.78000000176362261
0.037369600000044648,0.40000000000000002,0,0.78400000176373807
0.037369700000044651,0.40000000000000002,0,0.78800000176385354
0.037369800000044653,0.40000000000000002,0,0.79200000176396901
0.037369900000044656,0.40000000000000002,0,0.79600000176408447
0.037370000000044659,0.40000000000000002,0,0.80000000176419994
0.037370100000044662,0.40000000000000002,0,0.80400000176431541
0.037370200000044665,0.40000000000000002,0,0.80800000176443088
0.037370300000044668,0.40000000000000002,0,0.81200000176454634
0.037370400000044671,0.40000000000000002,0,0.8160000017646617
0.037370500000044674,0.40000000000000002,0,0.82000000176477716
0.037370600000044676,0.40000000000000002,0,0.82400000176489263
0.037370700000044679,0.40000000000000002,0,0.8280000017650081
0.037370800000044682,0.40000000000000002,0,0.83200000176512356
0.037370900000044685,0.40000000000000002,0,0.83600000176523903
0.037371000000044688,0.40000000000000002,0,0.8400000017653545
0.037371100000044691,0.40000000000000002,0,0.84400000176546996
0.037371200000044694,0.40000000000000002,0,0.84800000176558543
0.037371300000044697,0.40000000000000002,0,0.8520000017657009
0.037371400000044699,0.40000000000000002,0,0.85600000176581637
0.037371500000044702,0.40000000000000002,0,0.86000000176593183
0.037371600000044705,0.40000000000000002,0,0.8640000017660473
0.037371700000044708,0.40000000000000002,0,0.86800000176616277
0.037371800000044711,0.40000000000000002,0,0.87200000176627823
0.037371900000044714,0.40000000000000002,0,0.8760000017663937
0.037372000000044717,0.40000000000000002,0,0.88000000176650917
0.03737210000004472,0.40000000000000002,0,0.88400000176662463
0.037372200000044722,0.40000000000000002,0,0.8880000017667401
0.037372300000044725,0.40000000000000002,0,0.89200000176685557
0.037372400000044728,0.40000000000000002,0,0.89600000176697103
0.037372500000044731,0.40000000000000002,0,0.9000000017670865
0.037372600000044734,0.40000000000000002,0,0.90400000176720197
0.037372700000044737,0.40000000000000002,0,0.90800000176731743
0.03737280000004474,0.40000000000000002,0,0.9120000017674329
0.037372900000044743,0.40000000000000002,0,0.91600000176754837
0.037373000000044745,0.40000000000000002,0,0.92000000176766383
0.037373100000044748,0.40000000000000002,0,0.9240000017677793
0.037373200000044751,0.40000000000000002,0,0.92800000176789477
0.037373300000044754,0.40000000000000002,0,0.93200000176801023
