Time,tensao_indutor
0.037355100000044231,74.993499280657332
0.037355200000044234,74.993497354889655
0.037355300000044236,74.993495429122049
0.037355400000044239,74.993493503354486
0.037355500000044242,74.993491577586951
0.037355600000044245,74.993489651819459
0.037355700000044248,74.993487726052024
0.037355800000044251,74.993485800284674
0.037355900000044254,74.993483874517352
0.037356000000044257,74.993481948750059
0.037356100000044259,74.993480022982823
0.037356200000044262,74.993478097215643
0.037356300000044265,74.993476171448535
0.037356400000044268,74.993474245681469
0.037356500000044271,74.993472319914417
0.037356600000044274,74.993470394147437
0.037356700000044277,74.993468468380513
0.03735680000004428,74.993466542613589
0.037356900000044282,74.993464616846808
0.037357000000044285,74.993462691080026
0.037357100000044288,74.993460765313273
0.037357200000044291,74.993458839546577
0.037357300000044294,74.993456913779937
0.037357400000044297,74.993454988013383
0.0373575000000443,74.993453062246829
0.037357600000044303,74.993451136480346
0.037357700000044305,74.993449210713919
0.037357800000044308,74.993447284947521
0.037357900000044311,74.993445359181166
0.037358000000044314,74.993443433414882
0.037358100000044317,74.993441507648669
0.03735820000004432,74.993439581882484
0.037358300000044323,74.993437656116328
0.037358400000044326,74.993435730350228
0.037358500000044328,74.993433804584214
0.037358600000044331,74.9934318788182
0.037358700000044334,74.993429953052271
0.037358800000044337,74.993428027286356
0.03735890000004434,74.993426101520512
0.037359000000044343,74.993424175754711
0.037359100000044346,74.993422249988981
0.037359200000044349,74.99342032422328
0.037359300000044351,74.993418398457649
0.037359400000044354,74.993416472692019
0.037359500000044357,74.993414546926488
0.03735960000004436,74.993412621160999
0.037359700000044363,74.993410695395539
0.037359800000044366,74.993408769630122
0.037359900000044369,74.993406843864776
0.037360000000044372,74.993404918099486
0.037360100000044374,-49.742464004280258
0.037360200000044377,-49.744267163675175
0.03736030000004438,-49.746069631997713
0.037360400000044383,-49.7478711789011
0.037360500000044386,-49.749671804401274
0.037360600000044389,-49.751471508514214
0.037360700000044392,-49.753270291255923
0.037360800000044395,-49.755068152642423
0.037360900000044397,-49.756865092689694
0.0373610000000444,-49.758661111413801
0.037361100000044403,-49.760456208830796
0.037361200000044406,-49.762250384956737
0.037361300000044409,-49.76404363980771
0.037361400000044412,-49.76583597339981
0.037361500000044415,-49.767627385749158
0.037361600000044418,-49.769417876871877
0.03736170000004442,-49.771207446784082
0.037361800000044423,-49.772996095501973
0.037361900000044426,-49.774783823041673
0.037362000000044429,-49.776570629419368
0.037362100000044432,-49.778356514651293
0.037362200000044435,-49.780141478753642
0.037362300000044438,-49.781925521742622
0.037362400000044441,-49.783708643634512
0.037362500000044443,-49.785490844445562
0.037362600000044446,-49.787272124192022
0.037362700000044449,-49.789052482890156
0.037362800000044452,-49.790831920556343
0.037362900000044455,-49.792610437206825
0.037363000000044458,-49.794388032857981
0.037363100000044461,-49.796164707526103
0.037363200000044464,-49.797940461227597
0.037363300000044466,-49.799715293978821
0.037363400000044469,-49.801489205796152
0.037363500000044472,-49.803262196696025
0.037363600000044475,-49.805034266694818
0.037363700000044478,-49.806805415808967
0.037363800000044481,-49.808575644054933
0.037363900000044484,-49.810344951449153
0.037364000000044487,-49.812113338008125
0.03736410000004449,-49.813880803748326
0.037364200000044492,-49.815647348686284
0.037364300000044495,-49.817412972838511
0.037364400000044498,-49.819177676221528
0.037364500000044501,-49.820941458851891
0.037364600000044504,-49.822704320746141
0.037364700000044507,-49.824466261920904
0.03736480000004451,-49.826227282392715
0.037364900000044513,-49.827987382178229
0.037365000000044515,-49.829746561293994
0.037365100000044518,-49.831504819756738
0.037365200000044521,-49.83326215758305
0.037365300000044524,-49.835018574789608
0.037365400000044527,-49.836774071393101
0.03736550000004453,-49.838528647410243
0.037365600000044533,-49.840282302857688
0.037365700000044536,-49.84203503775219
0.037365800000044538,-49.843786852110505
0.037365900000044541,-49.845537745949329
0.037366000000044544,-49.847287719285504
0.037366100000044547,-49.84903677213574
0.03736620000004455,-49.850784904516871
0.037366300000044553,-49.852532116445701
0.037366400000044556,-49.854278407939056
0.037366500000044559,-49.856023779013739
0.037366600000044561,-49.857768229686648
0.037366700000044564,-49.85951175997463
0.037366800000044567,-49.861254369894567
0.03736690000004457,-49.86299605946337
0.037367000000044573,-49.864736828697957
0.037367100000044576,-49.866476677615204
0.037367200000044579,-49.868215606232127
0.037367300000044582,-49.869953614565659
0.037367400000044584,-49.871690702632741
0.037367500000044587,-49.873426870450359
0.03736760000004459,-49.875162118035533
0.037367700000044593,-49.876896445405272
0.037367800000044596,-49.87862985257658
0.037367900000044599,-49.880362339566531
0.037368000000044602,-49.882093906392171
0.037368100000044605,-49.883824553070582
0.037368200000044607,-49.885554279618837
0.03736830000004461,-49.887283086054019
0.037368400000044613,-49.889010972393251
0.037368500000044616,-49.890737938653693
0.037368600000044619,-49.892463984852469
0.037368700000044622,-49.894189111006732
0.037368800000044625,-49.895913317133648
0.037368900000044628,-49.897636603250419
0.03736900000004463,-49.899358969374262
0.037369100000044633,-49.901080415522372
0.037369200000044636,-49.902800941711995
0.037369300000044639,-49.904520547960388
0.037369400000044642,-49.906239234284783
0.037369500000044645,-49.90795700070246
0.037369600000044648,-49.909673847230714
0.037369700000044651,-49.911389773886839
0.037369800000044653,-49.913104780688158
0.037369900000044656,-49.914818867652009
0.037370000000044659,-49.916532034795701
0.037370100000044662,-49.918244282136648
0.037370200000044665,-49.919955609692202
0.037370300000044668,-49.921666017479744
0.037370400000044671,-49.923375505516731
0.037370500000044674,-49.925084073820543
0.037370600000044676,-49.926791722408616
0.037370700000044679,-49.92849845129841
0.037370800000044682,-49.930204260507381
0.037370900000044685,-49.931909150052995
0.037371000000044688,-49.933613119952767
0.037371100000044691,-49.935316170224183
0.037371200000044694,-49.93701830088478
0.037371300000044697,-49.938719511952108
0.037371400000044699,-49.940419803443675
