Time,Io,I3
0.040448700000133189,0.80034681815277509,1.3278330754928902
0.040448800000133192,0.80030680038589708,1.3282341200238079
0.040448900000133195,0.80026678261901907,1.3286351503438709
0.040449000000133198,0.80022677195756842,1.3290361948747886
0.040449100000133201,0.80018675419069041,1.3294372251948516
0.040449200000133204,0.80014675063466711,1.3298382555149146
0.040449300000133206,0.80010674707864382,1.3302393000458324
0.040449400000133209,0.80006674352262053,1.3306403303658954
0.040449500000133212,0.80002673996659723,1.3310413748968131
0.040449600000133215,0.79998672930514658,1.3314424052168761
0.040449700000133218,0.79994673285455065,1.3318434355369391
0.040449800000133221,0.79990674350938207,1.3322444800678568
0.040449900000133224,0.79986674705878613,1.3326454961770651
0.040450000000133227,0.7998267506081902,1.3330465407079828
0.040450100000133229,0.79978675415759426,1.3334475852389005
0.040450200000133232,0.79974677191785304,1.3338486155589635
0.040450300000133235,0.79970678257268446,1.3342496458790265
0.040450400000133238,0.79966680033294324,1.3346506761990895
0.040450500000133241,0.79962681809320202,1.3350517065191525
0.040450600000133244,0.79958682874803344,1.3354527510500702
0.040450700000133247,0.79954686071914693,1.3358537813701332
0.04045080000013325,0.79950688558483307,1.3362548259010509
0.040450900000133252,0.79946689623966449,1.3366558704319687
0.040451000000133255,0.79942692821077799,1.3370568865411769
0.040451100000133258,0.79938696728731884,1.3374579310720947
0.040451200000133261,0.79934699215300498,1.3378589613921577
0.040451300000133264,0.79930702412411847,1.3382600059230754
0.040451400000133267,0.79926706320065932,1.3386610504539931
0.04045150000013327,0.79922709517177282,1.3390620807740561
0.040451600000133273,0.79918714135374103,1.3394631110941191
0.040451700000133275,0.79914718043028188,1.3398641556250368
0.040451800000133278,0.79910722661225009,1.3402651717342451
0.040451900000133281,0.79906725858336358,1.3406662162651628
0.040452000000133284,0.79902731187075915,1.3410672323743711
0.040452100000133287,0.79898736515815472,1.3414682769052888
0.04045220000013329,0.79894741134012293,1.3418693072253518
0.040452300000133293,0.79890747173294585,1.3422703517562695
0.040452400000133296,0.79886751791491406,1.3426713820763325
0.040452500000133298,0.79882756409688227,1.3430724123963955
0.040452600000133301,0.79878763159513255,1.3434734427164585
0.040452700000133304,0.79874769198795548,1.3438744872473762
0.040452800000133307,0.79870775948620576,1.3442755175674392
0.04045290000013331,0.79866781987902868,1.344676562098357
0.040453000000133313,0.79862789448270632,1.34507759241842
0.040453100000133316,0.79858796908638396,1.345478622738483
0.040453200000133319,0.79854803658463425,1.345879653058546
0.040453300000133322,0.79850810408288453,1.346280683378609
0.040453400000133324,0.79846817868656217,1.3466817279095267
0.040453500000133327,0.79842825329023981,1.3470827724404444
0.04045360000013333,0.79838833499934481,1.3474837885496527
0.040453700000133333,0.79834842381387716,1.3478848330805704
0.040453800000133336,0.79830850552298216,1.3482858634006334
0.040453900000133339,0.79826857302123244,1.3486869079315511
0.040454000000133342,0.79822867604661951,1.3490879382516141
0.040454100000133345,0.79818876486115187,1.3494889685716771
0.040454200000133347,0.79814885367568422,1.3498899988917401
0.04045430000013335,0.79810894249021658,1.3502910434226578
0.040454400000133353,0.79806904551560365,1.3506920737427208
0.040454500000133356,0.79802914854099072,1.3510931040627838
0.040454600000133359,0.79798923735552307,1.3514941343828468
0.040454700000133362,0.79794932617005543,1.3518951789137645
0.040454800000133365,0.79790944340629721,1.3522962234446823
0.040454900000133368,0.79786954643168428,1.3526972395538905
0.04045500000013337,0.79782964945707135,1.3530982840848083
0.040455100000133373,0.79778976669331314,1.3534993144048713
0.040455200000133376,0.79774986971870021,1.3539003447249343
0.040455300000133379,0.79770999406036935,1.3543013750449973
0.040455400000133382,0.79767010419118378,1.3547024337867697
0.040455500000133385,0.79763022142742557,1.355103449895978
0.040455600000133388,0.79759033155824,1.3555044944268957
0.040455700000133391,0.7975504630053365,1.3559055247469587
0.040455800000133393,0.79751058024157828,1.3563065692778764
0.040455900000133396,0.79747069747782007,1.3567075995979394
0.040456000000133399,0.79743082181948921,1.3571086299180024
0.040456100000133402,0.79739096037201307,1.3575096460272107
0.040456200000133405,0.79735109181910957,1.3579106905581284
0.040456300000133408,0.79731121616077871,1.3583117350890461
0.040456400000133411,0.79727135471330257,1.3587127654091091
0.040456500000133414,0.79723149326582643,1.3591137957291721
0.040456600000133416,0.79719163892377765,1.3595148260492351
0.040456700000133419,0.79715177037087415,1.3599158705801528
0.040456800000133422,0.79711191602882536,1.3603169009002158
0.040456900000133425,0.79707206879220394,1.3607179312202788
0.040457000000133428,0.79703221445015515,1.3611189757511966
0.040457100000133431,0.79699236010810637,1.3615200202821143
0.040457200000133434,0.79695250576605758,1.3619210506021773
0.040457300000133437,0.79691265852943616,1.3623220667113856
0.040457400000133439,0.79687281129281473,1.3627231112423033
0.040457500000133442,0.79683297116162066,1.363124155773221
0.040457600000133445,0.79679312392499924,1.363525186093284
0.040457700000133448,0.79675329089923252,1.3639262022024923
0.040457800000133451,0.79671345076803846,1.36432724673341
0.040457900000133454,0.79667361774227174,1.364728277053473
0.040458000000133457,0.79663379182193239,1.3651293215843907
0.04045810000013346,0.79659395169073832,1.3655303519044537
0.040458200000133462,0.79655412577039897,1.3659313964353714
0.040458300000133465,0.79651429274463226,1.3663324125445797
0.040458400000133468,0.79647448103514762,1.3667334570754974
0.040458500000133471,0.79643465511480827,1.3671344873955604
0.040458600000133474,0.7963948149836142,1.3675355177156234
0.040458700000133477,0.79635500327412956,1.3679365622465411
0.04045880000013348,0.79631519156464492,1.3683375783557494
0.040458900000133483,0.79627537274973292,1.3687386228866671
0.040459000000133485,0.79623556104024829,1.3691396532067301
0.040459100000133488,0.796195756436191,1.3695406977376479
0.040459200000133491,0.79615594472670637,1.3699417280577109
0.040459300000133494,0.79611613301722173,1.3703427583777739
0.040459400000133497,0.79607632130773709,1.3707437886978369
0.0404595000001335,0.79603653091453452,1.3711448332287546
0.040459600000133503,0.79599672631047724,1.3715458635488176
0.040459700000133506,0.79595692881184732,1.3719469080797353
0.040459800000133508,0.79591712420779004,1.3723479241889436
0.040459900000133511,0.79587732670916012,1.3727489545090066
0.040460000000133514,0.79583753631595755,1.3731499848290696
0.040460100000133517,0.79586638435102941,1.2477130439947359e-005
0.04046020000013352,0.79589523238610127,1.2477130439947359e-005
0.040460300000133523,0.7959240519994637,1.2477130439947359e-005
0.040460400000133526,0.79595287871825349,1.2462919585232157e-005
0.040460500000133529,0.79598166990990649,1.2477130439947359e-005
0.040460600000133531,0.79601045399613213,1.2477130439947359e-005
0.040460700000133534,0.79603922387150305,1.2462919585232157e-005
0.040460800000133537,0.79606797243059191,1.2491341294662561e-005
0.04046090000013354,0.7960967138842534,1.2477130439947359e-005
0.040461000000133543,0.79612544112706018,1.2491341294662561e-005
0.040461100000133546,0.79615415415901225,1.2477130439947359e-005
0.040461200000133549,0.79618284587468224,1.2477130439947359e-005
0.040461300000133552,0.79621152337949752,1.2477130439947359e-005
0.040461400000133554,0.79624019377888544,1.2477130439947359e-005
0.040461500000133557,0.79626884286199129,1.2462919585232157e-005
0.04046160000013356,0.79629747773424242,1.2491341294662561e-005
0.040461700000133563,0.79632609839563884,1.2491341294662561e-005
0.040461800000133566,0.79635470484618054,1.2462919585232157e-005
0.040461900000133569,0.79638329708586753,1.2477130439947359e-005
0.040462000000133572,0.79641186800927244,1.2477130439947359e-005
0.040462100000133575,0.79644043182724999,1.2477130439947359e-005
0.040462200000133577,0.79646898853980019,1.2477130439947359e-005
0.04046230000013358,0.79649752393606832,1.2477130439947359e-005
