Time	tensao_na_carga
0.45972000000041841	44.839679898286121
0.45972200000041841	44.873513654077513
0.45972400000041841	44.915762329463071
0.45972600000041841	44.966147738581228
0.45972800000041841	45.024397891589679
0.45973000000041842	45.090246885226698
0.45973200000041842	45.147056433949899
0.45973400000041842	45.187987645881542
0.45973600000041842	45.217314400788737
0.45973800000041842	45.231487884468088
0.45974000000041843	45.230980628269421
0.45974200000041843	45.216254909396454
0.45974400000041843	45.187762928203867
0.45974600000041843	45.145946983084606
0.45974800000041843	45.091239642968276
0.45975000000041844	45.024063917451564
0.45975200000041844	44.960070485193029
0.45975400000041844	44.907463295290832
0.45975600000041844	44.863182130799991
0.45975800000041844	44.829778077975277
0.45976000000041845	44.806919254840984
0.45976200000041845	44.794280907693704
0.45976400000041845	44.791545288923956
0.45976600000041845	44.798401536478849
0.45976800000041845	44.814545554951842
0.45977000000041846	44.839679898286121
0.45977200000041846	44.873513654077513
0.45977400000041846	44.915762329463071
0.45977600000041846	44.966147738581228
0.45977800000041846	45.024397891589679
0.45978000000041847	45.090246885226698
0.45978200000041847	45.147056433949899
0.45978400000041847	45.187987645881542
0.45978600000041847	45.217314400788737
0.45978800000041847	45.231487884468088
0.45979000000041848	45.230980628269421
0.45979200000041848	45.216254909396454
0.45979400000041848	45.187762928203867
0.45979600000041848	45.145946983084606
0.45979800000041848	45.091239642968276
0.45980000000041849	45.024063917451564
0.45980200000041849	44.960070485193029
0.45980400000041849	44.907463295290832
0.45980600000041849	44.863182130799991
0.45980800000041849	44.829778077975277
0.4598100000004185	44.806919254840984
0.4598120000004185	44.794280907693704
0.4598140000004185	44.791545288923956
0.4598160000004185	44.798401536478849
0.4598180000004185	44.814545554951842
0.45982000000041851	44.839679898286121
0.45982200000041851	44.873513654077513
0.45982400000041851	44.915762329463071
0.45982600000041851	44.966147738581228
0.45982800000041851	45.024397891589679
0.45983000000041852	45.090246885226698
0.45983200000041852	45.147056433949899
0.45983400000041852	45.187987645881542
0.45983600000041852	45.217314400788737
0.45983800000041852	45.231487884468088
0.45984000000041853	45.230980628269421
0.45984200000041853	45.216254909396454
0.45984400000041853	45.187762928203867
0.45984600000041853	45.145946983084606
0.45984800000041853	45.091239642968276
0.45985000000041854	45.024063917451564
0.45985200000041854	44.960070485193029
0.45985400000041854	44.907463295290832
0.45985600000041854	44.863182130799991
0.45985800000041854	44.829778077975277
0.45986000000041855	44.806919254840984
0.45986200000041855	44.794280907693704
0.45986400000041855	44.791545288923956
0.45986600000041855	44.798401536478849
0.45986800000041855	44.814545554951842
0.45987000000041856	44.839679898286121
0.45987200000041856	44.873513654077513
0.45987400000041856	44.915762329463071
0.45987600000041856	44.966147738581228
0.45987800000041856	45.024397891589679
0.45988000000041857	45.090246885226698
0.45988200000041857	45.147056433949899
0.45988400000041857	45.187987645881542
0.45988600000041857	45.217314400788737
0.45988800000041857	45.231487884468088
0.45989000000041858	45.230980628269421
0.45989200000041858	45.216254909396454
0.45989400000041858	45.187762928203867
0.45989600000041858	45.145946983084606
0.45989800000041858	45.091239642968276
0.45990000000041859	45.024063917451564
0.45990200000041859	44.960070485193029
0.45990400000041859	44.907463295290832
0.45990600000041859	44.863182130799991
0.45990800000041859	44.829778077975277
0.4599100000004186	44.806919254840984
0.4599120000004186	44.794280907693704
0.4599140000004186	44.791545288923956
0.4599160000004186	44.798401536478849
0.4599180000004186	44.814545554951842
0.45992000000041861	44.839679898286121
0.45992200000041861	44.873513654077513
0.45992400000041861	44.915762329463071
0.45992600000041861	44.966147738581228
0.45992800000041861	45.024397891589679
0.45993000000041862	45.090246885226698
0.45993200000041862	45.147056433949899
0.45993400000041862	45.187987645881542
0.45993600000041862	45.217314400788737
0.45993800000041862	45.231487884468088
0.45994000000041863	45.230980628269421
0.45994200000041863	45.216254909396454
0.45994400000041863	45.187762928203867
0.45994600000041863	45.145946983084606
0.45994800000041863	45.091239642968276
0.45995000000041864	45.024063917451564
0.45995200000041864	44.960070485193029
0.45995400000041864	44.907463295290832
0.45995600000041864	44.863182130799991
0.45995800000041864	44.829778077975277
0.45996000000041865	44.806919254840984
0.45996200000041865	44.794280907693704
0.45996400000041865	44.791545288923956
0.45996600000041865	44.798401536478849
0.45996800000041865	44.814545554951842
0.45997000000041866	44.839679898286121
0.45997200000041866	44.873513654077513
0.45997400000041866	44.915762329463071
0.45997600000041866	44.966147738581228
0.45997800000041866	45.024397891589679
0.45998000000041867	45.090246885226698
0.45998200000041867	45.147056433949899
0.45998400000041867	45.187987645881542
0.45998600000041867	45.217314400788737
0.45998800000041867	45.231487884468088
0.45999000000041868	45.230980628269421
0.45999200000041868	45.216254909396454
0.45999400000041868	45.187762928203867
0.45999600000041868	45.145946983084606
0.45999800000041868	45.091239642968276
0.46000000000041869	45.024063917451564
0.46000200000041869	44.960070485193029
0.46000400000041869	44.907463295290832
0.46000600000041869	44.863182130799991
0.46000800000041869	44.829778077975277
