Time,Forma_de_onde_no_comando,Vcon,Vramp
0.5924419999979853,0,0.59999999999999998,0.83999996084669715
0.59244399999798525,0,0.59999999999999998,0.87999996084563137
0.5924459999979852,0,0.59999999999999998,0.91999996084456559
0.59244799999798514,0,0.59999999999999998,0.9599999608434997
0.59244999999798509,0,0.59999999999999998,0.99999996084243392
0.59245199999798503,1,0.59999999999999998,0.039999960841368108
0.59245399999798498,1,0.59999999999999998,0.079999960840302295
0.59245599999798493,1,0.59999999999999998,0.11999996083923647
0.59245799999798487,1,0.59999999999999998,0.15999996083817067
0.59245999999798482,1,0.59999999999999998,0.19999996083710486
0.59246199999798477,1,0.59999999999999998,0.23999996083603903
0.59246399999798471,1,0.59999999999999998,0.27999996083497325
0.59246599999798466,1,0.59999999999999998,0.31999996083390742
0.59246799999798461,1,0.59999999999999998,0.35999996083284158
0.59246999999798455,1,0.59999999999999998,0.3999999608317758
0.5924719999979845,1,0.59999999999999998,0.43999996083070997
0.59247399999798445,1,0.59999999999999998,0.47999996082964413
0.59247599999798439,1,0.59999999999999998,0.51999996082857836
0.59247799999798434,1,0.59999999999999998,0.55999996082751258
0.59247999999798429,1,0.59999999999999998,0.59999996082644669
0.59248199999798423,0,0.59999999999999998,0.63999996082538091
0.59248399999798418,0,0.59999999999999998,0.67999996082431513
0.59248599999798413,0,0.59999999999999998,0.71999996082324924
0.59248799999798407,0,0.59999999999999998,0.75999996082218346
0.59248999999798402,0,0.59999999999999998,0.79999996082111768
0.59249199999798396,0,0.59999999999999998,0.83999996082005179
0.59249399999798391,0,0.59999999999999998,0.87999996081898602
0.59249599999798386,0,0.59999999999999998,0.91999996081792024
0.5924979999979838,0,0.59999999999999998,0.95999996081685435
0.59249999999798375,0,0.59999999999999998,0.99999996081578857
0.5925019999979837,1,0.59999999999999998,0.039999960814722756
0.59250399999798364,1,0.59999999999999998,0.079999960813656942
0.59250599999798359,1,0.59999999999999998,0.11999996081259112
0.59250799999798354,1,0.59999999999999998,0.15999996081152532
0.59250999999798348,1,0.59999999999999998,0.19999996081045951
0.59251199999798343,1,0.59999999999999998,0.23999996080939368
0.59251399999798338,1,0.59999999999999998,0.2799999608083279
0.59251599999798332,1,0.59999999999999998,0.31999996080726206
0.59251799999798327,1,0.59999999999999998,0.35999996080619623
0.59251999999798322,1,0.59999999999999998,0.39999996080513045
0.59252199999798316,1,0.59999999999999998,0.43999996080406462
0.59252399999798311,1,0.59999999999999998,0.47999996080299878
0.59252599999798305,1,0.59999999999999998,0.519999960801933
0.592527999997983,1,0.59999999999999998,0.55999996080086722
0.59252999999798295,1,0.59999999999999998,0.59999996079980134
0.59253199999798289,0,0.59999999999999998,0.63999996079873556
0.59253399999798284,0,0.59999999999999998,0.67999996079766978
0.59253599999798279,0,0.59999999999999998,0.71999996079660389
0.59253799999798273,0,0.59999999999999998,0.75999996079553811
0.59253999999798268,0,0.59999999999999998,0.79999996079447233
0.59254199999798263,0,0.59999999999999998,0.83999996079340644
0.59254399999798257,0,0.59999999999999998,0.87999996079234066
0.59254599999798252,0,0.59999999999999998,0.91999996079127488
0.59254799999798247,0,0.59999999999999998,0.95999996079020899
0.59254999999798241,0,0.59999999999999998,0.99999996078914322
0.59255199999798236,1,0.59999999999999998,0.039999960788077403
0.59255399999798231,1,0.59999999999999998,0.07999996078701159
0.59255599999798225,1,0.59999999999999998,0.11999996078594577
0.5925579999979822,1,0.59999999999999998,0.15999996078487996
0.59255999999798215,1,0.59999999999999998,0.19999996078381416
0.59256199999798209,1,0.59999999999999998,0.23999996078274832
0.59256399999798204,1,0.59999999999999998,0.27999996078168254
0.59256599999798198,1,0.59999999999999998,0.31999996078061671
0.59256799999798193,1,0.59999999999999998,0.35999996077955088
0.59256999999798188,1,0.59999999999999998,0.3999999607784851
0.59257199999798182,1,0.59999999999999998,0.43999996077741926
0.59257399999798177,1,0.59999999999999998,0.47999996077635343
0.59257599999798172,1,0.59999999999999998,0.51999996077528765
0.59257799999798166,1,0.59999999999999998,0.55999996077422187
0.59257999999798161,1,0.59999999999999998,0.59999996077315598
0.59258199999798156,0,0.59999999999999998,0.6399999607720902
0.5925839999979815,0,0.59999999999999998,0.67999996077102443
0.59258599999798145,0,0.59999999999999998,0.71999996076995854
0.5925879999979814,0,0.59999999999999998,0.75999996076889276
0.59258999999798134,0,0.59999999999999998,0.79999996076782698
0.59259199999798129,0,0.59999999999999998,0.83999996076676109
0.59259399999798124,0,0.59999999999999998,0.87999996076569531
0.59259599999798118,0,0.59999999999999998,0.91999996076462953
0.59259799999798113,0,0.59999999999999998,0.95999996076356364
0.59259999999798108,0,0.59999999999999998,0.99999996076249786
