Time,I(Lo)
0.034004899999947893,1.3758417770800482
0.034004999999947896,1.3759669621914066
0.034005099999947899,1.3760921473017615
0.034005199999947902,1.3762173324111131
0.034005299999947905,1.376342517519461
0.034005399999947908,1.3764677026268055
0.034005499999947911,1.3765928877331466
0.034005599999947914,1.3767180728384842
0.034005699999947916,1.3768432579428185
0.034005799999947919,1.3769684430461491
0.034005899999947922,1.3770936281484762
0.034005999999947925,1.3772188132498
0.034006099999947928,1.3773439983501203
0.034006199999947931,1.3774691834494373
0.034006299999947934,1.3775943685477505
0.034006399999947937,1.3777195536450604
0.034006499999947939,1.3778447387413668
0.034006599999947942,1.3779699238366698
0.034006699999947945,1.3780951089309694
0.034006799999947948,1.3782202940242654
0.034006899999947951,1.3783454791165579
0.034006999999947954,1.378470664207847
0.034007099999947957,1.3785958492981327
0.03400719999994796,1.378721034387415
0.034007299999947962,1.3788462194756936
0.034007399999947965,1.3789714045629688
0.034007499999947968,1.3790965896492406
0.034007599999947971,1.3792217747345088
0.034007699999947974,1.3793469598187735
0.034007799999947977,1.3794721449020348
0.03400789999994798,1.3795973299842927
0.034007999999947983,1.3797225150655472
0.034008099999947985,1.3798477001457981
0.034008199999947988,1.3799728852250455
0.034008299999947991,1.3800980703032895
0.034008399999947994,1.38022325538053
0.034008499999947997,1.3803484404567672
0.034008599999948,1.3804736255320007
0.034008699999948003,1.3805988106062308
0.034008799999948006,1.3807239956794575
0.034008899999948008,1.3808491807516807
0.034008999999948011,1.3809743658229006
0.034009099999948014,1.3810995508931168
0.034009199999948017,1.3812247359623295
0.03400929999994802,1.3813499210305389
0.034009399999948023,1.3814751060977448
0.034009499999948026,1.3816002911639473
0.034009599999948029,1.3817254762291462
0.034009699999948032,1.3818506612933417
0.034009799999948034,1.3819758463565337
0.034009899999948037,1.3821010314187223
0.03400999999994804,1.3822262164799075
0.034010099999948043,1.3823514015400891
0.034010199999948046,1.3824765865992672
0.034010299999948049,1.3826017716574419
0.034010399999948052,1.3827269567146132
0.034010499999948055,1.3828521417707811
0.034010599999948057,1.3829773268259453
0.03401069999994806,1.3831025118801061
0.034010799999948063,1.3832276969332635
0.034010899999948066,1.3833528819854175
0.034010999999948069,1.3834780670365681
0.034011099999948072,1.383603252086715
0.034011199999948075,1.3837284371358585
0.034011299999948078,1.3838536221839985
0.03401139999994808,1.3839788072311352
0.034011499999948083,1.3841039922772684
0.034011599999948086,1.384229177322398
0.034011699999948089,1.3843543623665242
0.034011799999948092,1.384479547409647
0.034011899999948095,1.3846047324517663
0.034011999999948098,1.3847299174928822
0.034012099999948101,1.3848551025329945
0.034012199999948103,1.3849802875721033
0.034012299999948106,1.3851054726102088
0.034012399999948109,1.3852306576473106
0.034012499999948112,1.3853558426834089
0.034012599999948115,1.3854810277185039
0.034012699999948118,1.3856062127525954
0.034012799999948121,1.3857313977856835
0.034012899999948124,1.385856582817768
0.034012999999948126,1.3859817678488491
0.034013099999948129,1.3861069528789267
0.034013199999948132,1.3862321379080009
0.034013299999948135,1.3863573229360717
0.034013399999948138,1.3864825079631389
0.034013499999948141,1.3866076929892026
0.034013599999948144,1.3867328780142629
0.034013699999948147,1.3868580630383198
0.034013799999948149,1.3869832480613733
0.034013899999948152,1.3871084330834231
0.034013999999948155,1.3872336181044695
0.034014099999948158,1.3873588031245125
0.034014199999948161,1.3874839881435521
0.034014299999948164,1.3876091731615883
0.034014399999948167,1.3877343581786208
0.03401449999994817,1.3878595431946499
0.034014599999948172,1.3879847282096756
0.034014699999948175,1.3881099132236978
0.034014799999948178,1.3882350982367166
0.034014899999948181,1.3883602832487318
0.034014999999948184,1.3884854682597436
0.034015099999948187,1.388610653269752
0.03401519999994819,1.3887358382787569
0.034015299999948193,1.3888610232867584
0.034015399999948195,1.3889862082937563
0.034015499999948198,1.3891113932997508
0.034015599999948201,1.3892365783047418
0.034015699999948204,1.3893617633087294
0.034015799999948207,1.3892109275418321
0.03401589999994821,1.3890002183681593
0.034015999999948213,1.3887894978378987
0.034016099999948216,1.3885787621683414
0.034016199999948218,1.3883680113637185
0.034016299999948221,1.3881572454282611
0.034016399999948224,1.3879464643662009
0.034016499999948227,1.3877356681817692
0.03401659999994823,1.3875248568791974
0.034016699999948233,1.3873140304627172
0.034016799999948236,1.3871031889365601
0.034016899999948239,1.386892332304958
0.034016999999948241,1.3866814605721425
0.034017099999948244,1.3864705737423455
0.034017199999948247,1.386259671819799
0.03401729999994825,1.3860487548087352
0.034017399999948253,1.3858378227133863
0.034017499999948256,1.3856268755379844
0.034017599999948259,1.3854159132867618
0.034017699999948262,1.3852049359639511
0.034017799999948264,1.3849939435737848
0.034017899999948267,1.3847829361204953
0.03401799999994827,1.3845719136083152
0.034018099999948273,1.3843608760414776
0.034018199999948276,1.3841498234242153
0.034018299999948279,1.383938755760761
0.034018399999948282,1.3837276730553476
0.034018499999948285,1.3835165753122085
0.034018599999948287,1.3833054625355767
0.03401869999994829,1.3830943347296856
0.034018799999948293,1.3828831918987685
0.034018899999948296,1.3826720340470589
0.034018999999948299,1.3824608611787901
0.034019099999948302,1.3822496732981957
0.034019199999948305,1.3820384704095094
0.034019299999948308,1.3818272525169653
0.03401939999994831,1.3816160196247966
0.034019499999948313,1.3814047717372375
0.034019599999948316,1.3811935088585221
0.034019699999948319,1.3809822309928845
0.034019799999948322,1.380770938144559
0.034019899999948325,1.3805596303177796
0.034019999999948328,1.3803483075167808
0.034020099999948331,1.380136969745797
0.034020199999948333,1.3799256170090626
0.034020299999948336,1.3797142493108121
0.034020399999948339,1.3795028666552804
0.034020499999948342,1.3792914690467022
0.034020599999948345,1.3790800564893122
0.034020699999948348,1.3788686289873455
0.034020799999948351,1.378657186545037
0.034020899999948354,1.3784457291666217
0.034020999999948356,1.3782342568563348
0.034021099999948359,1.3780227696184117
0.034021199999948362,1.3778112674570877
0.034021299999948365,1.377599750376598
0.034021399999948368,1.3773882183811781
0.034021499999948371,1.3771766714750637
0.034021599999948374,1.3769651096624906
0.034021699999948377,1.3767535329476945
0.034021799999948379,1.3765419413349111
0.034021899999948382,1.3763303348283762
0.034021999999948385,1.3761187134323256
0.034022099999948388,1.3759070771509958
0.034022199999948391,1.3756954259886229
0.034022299999948394,1.3754837599494429
0.034022399999948397,1.3752720790376922
0.0340224999999484,1.3750603832576072
0.034022599999948402,1.3748486726134241
0.034022699999948405,1.3746369471093798
0.034022799999948408,1.3744252067497107
0.034022899999948411,1.3742134515386537
0.034022999999948414,1.3740016814804457
0.034023099999948417,1.3737898965793232
0.03402319999994842,1.3735780968395233
0.034023299999948423,1.373366282265283
0.034023399999948425,1.3731544528608395
0.034023499999948428,1.3729426086304299
0.034023599999948431,1.3727307495782914
0.034023699999948434,1.3725188757086615
0.034023799999948437,1.3723069870257776
0.03402389999994844,1.3720950835338772
0.034023999999948443,1.3718831652371979
0.034024099999948446,1.3716712321399771
0.034024199999948448,1.3714592842464528
0.034024299999948451,1.3712473215608629
0.034024399999948454,1.3710353440874454
0.034024499999948457,1.370823351830438
0.03402459999994846,1.3706113447940789
0.034024699999948463,1.3703993229826061
0.034024799999948466,1.370187286400258
0.034024899999948469,1.3699752350512728
0.034024999999948471,1.3697631689398888
0.034025099999948474,1.3695510880703445
0.034025199999948477,1.3693389924468786
0.03402529999994848,1.3691268820737297
0.034025399999948483,1.3689147569551363
0.034025499999948486,1.3687026170953374
0.034025599999948489,1.3684904624985716
0.034025699999948492,1.368278293169078
0.034025799999948494,1.3680661091110955
0.034025899999948497,1.3678539103288632
0.0340259999999485,1.3676416968266203
0.034026099999948503,1.3674294686086061
0.034026199999948506,1.36721722567906
0.034026299999948509,1.3670049680422214
0.034026399999948512,1.3667926957023298
0.034026499999948515,1.3665804086636244
0.034026599999948517,1.366368106930345
0.03402669999994852,1.3661557905067316
0.034026799999948523,1.3659434593970239
0.034026899999948526,1.3657311136054615
0.034026999999948529,1.3655187531362845
0.034027099999948532,1.3653063779937327
0.034027199999948535,1.3650939881820463
0.034027299999948538,1.3648815837054658
0.03402739999994854,1.3646691645682312
0.034027499999948543,1.3644567307745827
0.034027599999948546,1.3642442823287608
0.034027699999948549,1.364031819235006
0.034027799999948552,1.363819341497559
0.034027899999948555,1.3636068491206603
0.034027999999948558,1.3633943421085508
0.034028099999948561,1.3631818204654711
0.034028199999948563,1.362969284195662
0.034028299999948566,1.3627567333033646
0.034028399999948569,1.3625441677928198
0.034028499999948572,1.3623315876682689
0.034028599999948575,1.3621189929339528
0.034028699999948578,1.361906383594113
0.034028799999948581,1.3616937596529908
0.034028899999948584,1.3614811211148274
0.034028999999948586,1.3612684679838645
0.034029099999948589,1.3610558002643434
0.034029199999948592,1.3608431179605058
0.034029299999948595,1.3606304210765936
0.034029399999948598,1.3604177096168484
0.034029499999948601,1.3602049835855121
0.034029599999948604,1.3599922429868267
0.034029699999948607,1.3597794878250342
0.034029799999948609,1.3595667181043767
0.034029899999948612,1.3593539338290963
0.034029999999948615,1.3591411350034353
0.034030099999948618,1.3589283216316357
0.034030199999948621,1.35871549371794
0.034030299999948624,1.3585026512665908
0.034030399999948627,1.3582897942818306
0.03403049999994863,1.3580769227679022
0.034030599999948632,1.357864036729048
0.034030699999948635,1.3576511361695109
0.034030799999948638,1.3574382210935336
0.034030899999948641,1.3572252915053591
0.034030999999948644,1.3570123474092304
0.034031099999948647,1.3567993888093903
0.03403119999994865,1.3565864157100822
0.034031299999948653,1.3563734281155493
0.034031399999948655,1.3561604260300348
0.034031499999948658,1.3559474094577821
0.034031599999948661,1.3557343784030347
0.034031699999948664,1.355521332870036
0.034031799999948667,1.3553082728630295
0.03403189999994867,1.3550951983862589
0.034031999999948673,1.354882109443968
0.034032099999948676,1.3546690060404005
0.034032199999948679,1.3544558881798001
0.034032299999948681,1.354242755866411
0.034032399999948684,1.3540296091044772
0.034032499999948687,1.3538164478982428
0.03403259999994869,1.353603272251952
0.034032699999948693,1.3533900821698488
0.034032799999948696,1.3531768776561774
0.034032899999948699,1.3529636587151825
0.034032999999948702,1.3527504253511087
0.034033099999948704,1.3525371775682
0.034033199999948707,1.3523239153707012
0.03403329999994871,1.3521106387628572
0.034033399999948713,1.3518973477489127
0.034033499999948716,1.3516840423331122
0.034033599999948719,1.3514707225197009
0.034033699999948722,1.3512573883129237
0.034033799999948725,1.3510440397170256
0.034033899999948727,1.3508306767362515
0.03403399999994873,1.3506172993748469
0.034034099999948733,1.3504039076370571
0.034034199999948736,1.3501905015271272
0.034034299999948739,1.3500374264617825
0.034034399999948742,1.3501626117797341
0.034034499999948745,1.3502877970969331
0.034034599999948748,1.3504129824131286
0.03403469999994875,1.3505381677283206
0.034034799999948753,1.3506633530425092
0.034034899999948756,1.3507885383556941
0.034034999999948759,1.3509137236678757
0.034035099999948762,1.3510389089790538
0.034035199999948765,1.3511640942892285
0.034035299999948768,1.3512892795983997
0.034035399999948771,1.3514144649065674
0.034035499999948773,1.3515396502137316
0.034035599999948776,1.3516648355198924
0.034035699999948779,1.3517900208250497
0.034035799999948782,1.3519152061292037
0.034035899999948785,1.352040391432354
0.034035999999948788,1.3521655767345009
0.034036099999948791,1.3522907620356444
0.034036199999948794,1.3524159473357844
0.034036299999948796,1.352541132634921
0.034036399999948799,1.352666317933054
0.034036499999948802,1.3527915032301836
0.034036599999948805,1.3529166885263098
0.034036699999948808,1.3530418738214325
0.034036799999948811,1.3531670591155518
0.034036899999948814,1.3532922444086675
0.034036999999948817,1.3534174297007797
0.034037099999948819,1.3535426149918885
0.034037199999948822,1.3536678002819937
0.034037299999948825,1.3537929855710955
0.034037399999948828,1.3539181708591939
0.034037499999948831,1.3540433561462888
0.034037599999948834,1.3541685414323803
0.034037699999948837,1.3542937267174682
0.03403779999994884,1.3544189120015526
0.034037899999948842,1.3545440972846337
0.034037999999948845,1.3546692825667113
0.034038099999948848,1.3547944678477855
0.034038199999948851,1.354919653127856
0.034038299999948854,1.3550448384069231
0.034038399999948857,1.3551700236849868
0.03403849999994886,1.3552952089620471
0.034038599999948863,1.355420394238104
0.034038699999948865,1.3555455795131572
0.034038799999948868,1.355670764787207
0.034038899999948871,1.3557959500602534
0.034038999999948874,1.3559211353322964
0.034039099999948877,1.356046320603336
0.03403919999994888,1.3561715058733719
0.034039299999948883,1.3562966911424044
0.034039399999948886,1.3564218764104334
0.034039499999948888,1.3565470616774589
0.034039599999948891,1.3566722469434809
0.034039699999948894,1.3567974322084995
0.034039799999948897,1.3569226174725146
0.0340398999999489,1.3570478027355264
0.034039999999948903,1.3571729879975345
0.034040099999948906,1.3572981732585392
0.034040199999948909,1.3574233585185405
0.034040299999948911,1.3575485437775383
0.034040399999948914,1.3576737290355327
0.034040499999948917,1.3577989142925235
0.03404059999994892,1.3579240995485109
0.034040699999948923,1.3580492848034948
0.034040799999948926,1.3581744700574754
0.034040899999948929,1.3582996553104525
0.034040999999948932,1.358424840562426
0.034041099999948934,1.358550025813396
0.034041199999948937,1.3586752110633626
0.03404129999994894,1.3588003963123259
0.034041399999948943,1.3589255815602856
0.034041499999948946,1.3590507668072418
0.034041599999948949,1.3591759520531945
0.034041699999948952,1.3593011372981438
0.034041799999948955,1.3594263225420897
0.034041899999948957,1.3595515077850322
0.03404199999994896,1.359676693026971
0.034042099999948963,1.3598018782679064
0.034042199999948966,1.3599270635078384
0.034042299999948969,1.3600522487467668
0.034042399999948972,1.3601774339846917
0.034042499999948975,1.3603026192216132
0.034042599999948978,1.3604278044575313
0.03404269999994898,1.360552989692446
0.034042799999948983,1.360678174926357
0.034042899999948986,1.3608033601592646
0.034042999999948989,1.3609285453911688
0.034043099999948992,1.3610537306220696
0.034043199999948995,1.3611789158519669
0.034043299999948998,1.3613041010808606
0.034043399999949001,1.3614292863087509
0.034043499999949003,1.3615544715356378
0.034043599999949006,1.3616796567615213
0.034043699999949009,1.3618048419864013
0.034043799999949012,1.3619300272102777
0.034043899999949015,1.3620552124331506
0.034043999999949018,1.3621803976550202
0.034044099999949021,1.3623055828758863
0.034044199999949024,1.362430768095749
0.034044299999949026,1.3625559533146081
0.034044399999949029,1.3626811385324638
0.034044499999949032,1.362806323749316
0.034044599999949035,1.3629315089651648
0.034044699999949038,1.3630566941800102
0.034044799999949041,1.3631818793938519
0.034044899999949044,1.3633070646066903
0.034044999999949047,1.3634322498185252
0.034045099999949049,1.3635574350293567
0.034045199999949052,1.3636826202391847
0.034045299999949055,1.3638078054480092
0.034045399999949058,1.3639329906558302
0.034045499999949061,1.3640581758626478
0.034045599999949064,1.3641833610684617
0.034045699999949067,1.3643085462732722
0.03404579999994907,1.3644337314770794
0.034045899999949072,1.364558916679883
0.034045999999949075,1.3646841018816833
0.034046099999949078,1.3648092870824799
0.034046199999949081,1.3649344722822732
0.034046299999949084,1.3650596574810629
0.034046399999949087,1.3651848426788493
0.03404649999994909,1.3653100278756323
0.034046599999949093,1.3654352130714116
0.034046699999949095,1.3655603982661875
0.034046799999949098,1.3656855834599599
0.034046899999949101,1.365810768652729
0.034046999999949104,1.3659359538444946
0.034047099999949107,1.3660611390352566
0.03404719999994911,1.3661863242250152
0.034047299999949113,1.3663115094137703
0.034047399999949116,1.3664366946015221
0.034047499999949118,1.3665618797882704
0.034047599999949121,1.366687064974015
0.034047699999949124,1.3668122501587563
0.034047799999949127,1.3669374353424941
0.03404789999994913,1.3670626205252285
0.034047999999949133,1.3671878057069595
0.034048099999949136,1.3673129908876869
0.034048199999949139,1.3674381760674108
0.034048299999949141,1.3675633612461313
0.034048399999949144,1.3676885464238482
0.034048499999949147,1.3678137316005616
0.03404859999994915,1.3679389167762717
0.034048699999949153,1.3680641019509783
0.034048799999949156,1.3681892871246815
0.034048899999949159,1.368314472297381
0.034048999999949162,1.3684396574690771
0.034049099999949164,1.3685648426397699
0.034049199999949167,1.3686900278094591
0.03404929999994917,1.368815212978145
0.034049399999949173,1.3689403981458272
0.034049499999949176,1.3690655833125061
0.034049599999949179,1.3691907684781814
0.034049699999949182,1.3693159536428534
0.034049799999949185,1.369441138806522
0.034049899999949187,1.3695663239691869
0.03404999999994919,1.3696915091308484
0.034050099999949193,1.3698166942915064
0.034050199999949196,1.3699418794511611
0.034050299999949199,1.3700670646098123
0.034050399999949202,1.3701922497674599
0.034050499999949205,1.3703174349241041
0.034050599999949208,1.3704426200797448
