Time,corrente_na_carga,I_entrada
0.21743170000522244,-1.1951328815484885e-005,0.53860259185967152
0.21743180000522244,-1.1951328815484885e-005,0.53886924433754757
0.21743190000522244,-1.1951328815484885e-005,0.53913589681542362
0.21743200000522245,-1.1937117960769683e-005,0.53940256350415439
0.21743210000522245,-1.1937117960769683e-005,0.53966921598203044
0.21743220000522245,-1.1937117960769683e-005,0.53993586845990649
0.21743230000522246,-1.1937117960769683e-005,0.54020253514863725
0.21743240000522246,-1.1937117960769683e-005,0.5404691876265133
0.21743250000522246,-1.1937117960769683e-005,0.54073584010438935
0.21743260000522247,-1.1937117960769683e-005,0.54100250679312012
0.21743270000522247,-1.1922907106054481e-005,0.54126915927099617
0.21743280000522247,-1.1937117960769683e-005,0.54153581174887222
0.21743290000522247,-1.1937117960769683e-005,0.54180247843760299
0.21743300000522248,-1.1922907106054481e-005,0.54206913091547904
0.21743310000522248,-1.1922907106054481e-005,0.54233578339335509
0.21743320000522248,-1.1922907106054481e-005,0.54260245008208585
0.21743330000522249,-1.1922907106054481e-005,0.5428691025599619
0.21743340000522249,-1.1922907106054481e-005,0.54313575503783795
0.21743350000522249,-1.1922907106054481e-005,0.54340242172656872
0.21743360000522249,-1.1922907106054481e-005,0.54366907420444477
0.2174337000052225,-1.1908696251339279e-005,0.54393574089317553
0.2174338000052225,-1.1908696251339279e-005,0.54420239337105158
0.2174339000052225,-1.1922907106054481e-005,0.54446904584892764
0.21743400000522251,-1.1908696251339279e-005,0.5447357125376584
0.21743410000522251,-1.1908696251339279e-005,0.54500236501553445
0.21743420000522251,-1.1908696251339279e-005,0.5452690174934105
0.21743430000522251,-1.1908696251339279e-005,0.54553568418214127
0.21743440000522252,0.54568445762015472,0.54569636631640606
0.21743450000522252,0.54552734241042344,0.5455392653175295
0.21743460000522252,0.54537021298983746,0.54538210747523408
0.21743470000522253,0.54521301251497789,0.54522492121122923
0.21743480000522253,0.5450557836184089,0.54506769231466023
0.21743490000522253,0.54489852630013047,0.54491043499638181
0.21743500000522253,0.54474121213843318,0.54475312083468452
0.21743510000522254,0.54458386955502647,0.54459577825127781
0.21743520000522254,0.54442648433905561,0.54443839303530694
0.21743530000522254,0.5442690564905206,0.54428097939762665
0.21743540000522255,0.54411158600942144,0.54412352312738221
0.21743550000522255,0.54395410131746758,0.54396602422457363
0.21743560000522255,0.54379655978209485,0.5438084826892009
0.21743570000522255,0.54363897561415797,0.54365089852126403
0.21743580000522256,0.54348136302451167,0.54349328593161772
0.21743590000522256,0.54332370780230121,0.54333563070940727
0.21743600000522256,0.54316602415838133,0.54317794706548739
0.21743610000522257,0.54300829788189731,0.54302020657814865
0.21743620000522257,0.54285052897284913,0.54286243766910047
0.21743630000522257,0.5426927032203821,0.54270464033834287
0.21743640000522257,0.54253487746791507,0.54254678616416641
0.21743650000522258,0.54237698066117446,0.54238890356828051
0.21743660000522258,0.5422190412218697,0.54223097833983047
0.21743670000522258,0.54206108757171023,0.542073024689671
0.21743680000522259,0.54190309128898662,0.54191502840694739
0.21743690000522259,0.54174505237369885,0.54175698949165962
0.21743700000522259,0.54158697082584695,0.54159890794380772
0.21743710000522259,0.54142886085628561,0.54144079797424638
0.2174372000052226,0.54127070825416013,0.5412826453721209
0.2174373000052226,0.5411125130194705,0.54112445013743127
0.2174374000052226,0.54095428936307144,0.54096622648103221
0.21743750000522261,0.54079602307410823,0.540807960192069
0.21743760000522261,0.54063771415258088,0.54064965127054165
0.21743770000522261,0.5404793768093441,0.54049131392730487
0.21743780000522261,0.54032098262268846,0.54033293395150395
0.21743790000522262,0.5401625742251781,0.54017451134313887
0.21743800000522262,0.54000410898424889,0.54001606031306437
0.21743810000522262,0.53984561532161024,0.53985756665042572
0.21743820000522263,0.53968709323726216,0.53969903035522293
0.21743830000522263,0.53952851430949522,0.53954046563831071
0.21743840000522263,0.53936990696001885,0.53938185828883434
0.21743850000522263,0.53921125697797834,0.53922320830679382
