Time,vL
0.3983512000104249,74.99748452333526
0.3983513000104249,74.997483243119774
0.39835140001042491,74.997481962904317
0.39835150001042491,74.997480682688874
0.39835160001042491,74.997479402473445
0.39835170001042491,74.997478122258045
0.39835180001042492,74.997476842042673
0.39835190001042492,74.997475561827301
0.39835200001042492,74.997474281611971
0.39835210001042493,74.997473001396642
0.39835220001042493,74.997471721181356
0.39835230001042493,74.997470440966069
0.39835240001042493,74.997469160750811
0.39835250001042494,74.997467880535581
0.39835260001042494,74.997466600320365
0.39835270001042494,74.997465320105178
0.39835280001042495,74.997464039890005
0.39835290001042495,74.997462759674846
0.39835300001042495,74.997461479459716
0.39835310001042495,74.9974601992446
0.39835320001042496,74.997458919029512
0.39835330001042496,74.997457638814438
0.39835340001042496,74.997456358599393
0.39835350001042497,74.997455078384363
0.39835360001042497,74.99745379816936
0.39835370001042497,74.997452517954372
0.39835380001042497,74.997451237739398
0.39835390001042498,74.997449957524452
0.39835400001042498,74.997448677309521
0.39835410001042498,74.997447397094618
0.39835420001042499,74.997446116879743
0.39835430001042499,74.997444836664869
0.39835440001042499,74.997443556450037
0.39835450001042499,74.997442276235205
0.398354600010425,74.997440996020416
0.398354700010425,74.997439715805626
0.398354800010425,74.997438435590865
0.39835490001042501,74.997437155376133
0.39835500001042501,74.997435875161415
0.39835510001042501,74.997434594946711
0.39835520001042501,74.997433314732035
0.39835530001042502,74.997432034517374
0.39835540001042502,74.997430754302741
0.39835550001042502,74.997429474088122
0.39835560001042503,74.997428193873532
0.39835570001042503,74.997426913658956
0.39835580001042503,74.997425633444408
0.39835590001042503,74.997424353229874
0.39835600001042504,74.997423073015369
0.39835610001042504,74.997421792800878
0.39835620001042504,74.997420512586402
0.39835630001042505,74.997419232371954
0.39835640001042505,74.997417952157519
0.39835650001042505,74.997416671943114
0.39835660001042505,74.997415391728723
0.39835670001042506,74.99741411151436
0.39835680001042506,74.997412831300011
0.39835690001042506,74.99741155108569
0.39835700001042507,74.997410270871384
0.39835710001042507,74.997408990657107
0.39835720001042507,74.997407710442843
0.39835730001042507,74.997406430228594
0.39835740001042508,74.997405150014373
0.39835750001042508,74.997403869800166
0.39835760001042508,74.997402589585988
0.39835770001042509,74.997401309371824
0.39835780001042509,74.997400029157689
0.39835790001042509,74.997398748943567
0.3983580000104251,74.997397468729474
0.3983581000104251,74.997396188515395
0.3983582000104251,74.997394908301345
0.3983583000104251,74.997393628087309
0.39835840001042511,74.997392347873287
0.39835850001042511,74.997391067659294
0.39835860001042511,74.997389787445329
0.39835870001042512,74.997388507231364
0.39835880001042512,74.997387227017441
0.39835890001042512,74.997385946803519
0.39835900001042512,74.997384666589639
0.39835910001042513,74.997383386375759
0.39835920001042513,74.997382106161922
0.39835930001042513,74.997380825948085
0.39835940001042514,-44.18169369973478
0.39835950001042514,-44.192675253449792
0.39835960001042514,-44.203649602081484
0.39835970001042514,-44.214614343514882
0.39835980001042515,-44.225569477120374
0.39835990001042515,-44.236515002270224
0.39836000001042515,-44.247450918338458
0.39836010001042516,-44.258377224700936
0.39836020001042516,-44.269293920735421
0.39836030001042516,-44.28020100582151
0.39836040001042516,-44.291098479340633
0.39836050001042517,-44.301986340675953
0.39836060001042517,-44.312864589212595
0.39836070001042517,-44.32373322433746
