Time,IL
0.39828760001042307,0.54064963705968694
0.39828770001042307,0.54049128550559544
0.39828780001042308,0.54033290552979452
0.39828790001042308,0.54017449713228416
0.39828800001042308,0.54001603189135494
0.39828810001042309,0.53985753822871629
0.39828820001042309,0.53969901614436822
0.39828830001042309,0.53954043721660128
0.39828840001042309,0.53938182986712491
0.3982885000104231,0.53922319409593911
0.3982886000104231,0.53906451569218916
0.3982887000104231,0.53890578044502035
0.39828880001042311,0.53874703098699683
0.39828890001042311,0.53858823889640917
0.39828900001042311,0.53842940417325735
0.39828910001042311,0.53827054102839611
0.39828920001042312,0.53811163525097072
0.39828930001042312,0.53795267263012647
0.39828940001042312,0.53779369579842751
0.39828950001042313,0.5376346763341644
0.39828960001042313,0.53747561423733714
0.39828970001042313,0.53731652371880045
0.39828980001042313,0.53715740477855434
0.39828990001042314,0.53699821478403464
0.39829000001042314,0.53683902478951495
0.39829010001042314,0.5366797779515764
0.39829020001042315,0.5365204884810737
0.39829030001042315,0.53636117058886157
0.39829040001042315,0.53620182427494001
0.39829050001042315,0.5360424353284543
0.39829060001042316,0.53588300374940445
0.39829070001042316,0.53572354374864517
0.39829080001042316,0.53556404111532174
0.39829090001042317,0.53540449584943417
0.39829100001042317,0.53524492216183717
0.39829110001042317,0.53508530584167602
0.39829120001042317,0.53492564688895072
0.39829130001042318,0.53476597372537071
0.39829140001042318,0.53460624371837184
0.39829150001042318,0.53444648528966354
0.39829160001042319,0.5342866842283911
0.39829170001042319,0.53412685474540922
0.39829180001042319,0.53396699684071791
0.39829190001042319,0.53380706788175303
0.3982920000104232,0.53364713892278814
0.3982921000104232,0.5334871531204044
0.3982922000104232,0.53332715310716594
0.39829230001042321,0.53316708203965391
0.39829240001042321,0.53300699676128716
0.39829250001042321,0.53284688306121097
0.39829260001042321,0.53268672672857065
0.39829270001042322,0.53252651355251146
0.39829280001042322,0.53236628616559756
0.39829290001042322,0.53220601614611951
0.39829300001042323,0.53204570349407732
0.39829310001042323,0.53188536242032569
0.39829320001042323,0.53172499292486464
0.39829330001042323,0.53156458079683944
0.39829340001042324,0.53140412603625009
0.39829350001042324,0.53124364285395131
0.39829360001042324,0.53108311703908839
0.39829370001042325,0.53092256280251604
0.39829380001042325,0.53076196593337954
0.39829390001042325,0.5306013264316789
0.39829400001042325,0.53044067271912354
0.39829410001042326,0.53027997637400404
0.39829420001042326,0.53011922318546567
0.39829430001042326,0.52995845578607259
0.39829440001042327,0.52979764575411536
0.39829450001042327,0.52963679308959399
0.39829460001042327,0.52947592621421791
0.39829470001042327,0.52931500249542296
0.39829480001042328,0.5291540645657733
0.39829490001042328,0.52899306979270477
0.39829500001042328,0.52883204659792682
0.39829510001042329,0.52867099498143943
0.39829520001042329,0.52850990073238791
0.39829530001042329,0.52834876385077223
0.3982954000104233,0.52818759854744712
0.3982955000104233,0.52802640482241259
0.3982956000104233,0.52786518267566862
0.3982957000104233,0.52770391789636051
0.39829580001042331,0.52754259627363354
0.39829590001042331,0.52738126044005185
0.39829600001042331,0.52721988197390601
0.39829610001042332,0.52705847508605075
0.39829620001042332,0.52689702556563134
0.39829630001042332,0.5267355476235025
0.39829640001042332,0.52657404125966423
0.39829650001042333,0.52641249226326181
0.39829660001042333,0.52625090063429525
0.39829670001042333,0.52608928058361926
0.39829680001042334,0.52592763211123383
0.39829690001042334,0.52576594100628427
0.39829700001042334,0.52560422147962527
0.39829710001042334,0.52544244510954741
0.39829720001042335,0.52528065452861483
0.39829730001042335,0.52511883552597283
0.39829740001042335,0.52495697389076668
0.39829750001042336,0.52479506962299638
0.39829760001042336,0.52463313693351665
0.39829770001042336,0.5244711758223275
0.39829780001042336,0.52430917207857419
0.39829790001042337,0.52414713991311146
0.39829800001042337,0.52398506511508458
0.39829810001042337,0.52382296189534827
0.39829820001042338,0.52366081604304782
0.39829830001042338,0.52349865597989265
0.39829840001042338,0.52333645328417333
0.39829850001042338,0.52317419374503515
0.39829860001042339,0.52301191999504226
0.39829870001042339,0.52284961782333994
0.39829880001042339,0.52268727301907347
0.3982989000104234,0.52252489979309757
0.3982990000104234,0.52236246972370282
0.3982991000104234,0.52220002544345334
0.3982992000104234,0.52203755274149444
0.39829930001042341,0.52187503740697139
0.39829940001042341,0.52171249365073891
0.39829950001042341,0.52154989305108757
0.39829960001042342,0.52138727824058151
0.39829970001042342,0.52122463500836602
0.39829980001042342,0.52106194914358639
0.39829990001042342,0.52089923485709733
0.39830000001042343,0.52073653520863861
0.39830010001042343,0.52100319298219178
0.39830020001042343,0.52126985075270915
0.39830030001042344,0.52153650851888966
0.39830040001042344,0.52180316627986612
0.39830050001042344,0.52206982403693936
0.39830060001042344,0.52233648178924219
0.39830070001042345,0.52260313953720816
0.39830080001042345,0.52286979727996996
0.39830090001042345,0.52313645501882866
0.39830100001042346,0.52340311275291684
0.39830110001042346,0.52366977048266816
0.39830120001042346,0.52393642820764907
0.39830130001042346,0.52420308592829312
0.39830140001042347,0.52446974364416676
0.39830150001042347,0.52473640135570343
0.39830160001042347,0.52500305906203604
0.39830170001042348,0.52526971676446554
0.39830180001042348,0.52553637446212453
0.39830190001042348,0.52580303215544677
0.39830200001042348,0.52606968984399849
0.39830210001042349,0.52633634752777958
0.39830220001042349,0.52660300520765768
0.39830230001042349,0.52686966288276527
0.3983024000104235,0.52713632055266868
0.3983025000104235,0.52740297821866899
0.3983026000104235,0.52766963587989879
0.3983027000104235,0.52793629353679172
0.39830280001042351,0.52820295118891425
0.39830290001042351,0.52846960883670002
0.39830300001042351,0.52873626647971517
0.39830310001042352,0.52900292411839356
0.39830320001042352,0.52926958175230143
0.39830330001042352,0.5295362393814389
0.39830340001042353,0.52980289700667316
0.39830350001042353,0.53006955462713701
0.39830360001042353,0.53033621224239658
0.39830370001042353,0.53060286985375305
0.39830380001042354,0.53086952746077276
0.39830390001042354,0.53113618506302196
0.39830400001042354,0.53140284266006699
0.39830410001042355,0.53166950025320892
0.39830420001042355,0.53193615784201398
0.39830430001042355,0.53220281542604853
0.39830440001042355,0.53246947300487901
0.39830450001042356,0.53273613057980629
0.39830460001042356,0.53300278814996316
0.39830470001042356,0.53326944571578316
0.39830480001042357,0.53353610327683265
0.39830490001042357,0.53380276083354539
0.39830500001042357,0.5340694183854876
0.39830510001042357,0.53433607593309296
0.39830520001042358,0.53460273347636156
0.39830530001042358,0.53486939101442599
0.39830540001042358,0.53513604854858732
0.39830550001042359,0.53540270607797813
0.39830560001042359,0.53566936360259843
0.39830570001042359,0.53593602112244831
0.39830580001042359,0.53620267863839499
0.3983059000104236,0.53646933614957115
0.3983060000104236,0.53673599365597691
0.3983061000104236,0.53700265115761214
0.39830620001042361,0.53726930865534428
0.39830630001042361,0.5375359661483059
0.39830640001042361,0.537802623636497
0.39830650001042361,0.53806928112035135
0.39830660001042362,0.53833593859943518
0.39830670001042362,0.53860259607418226
0.39830680001042362,0.53886925354459247
0.39830690001042363,0.53913591100979841
0.39830700001042363,0.5394025684706677
0.39830710001042363,0.53966922592763378
0.39830720001042363,0.53993588337939569
0.39830730001042364,0.54020254082638719
0.39830740001042364,0.54046919826947548
0.39830750001042364,0.54073585570779337
0.39830760001042365,0.54100251314177439
0.39830770001042365,0.54126917057055124
0.39830780001042365,0.54153582799499123
0.39830790001042365,0.54180248541509446
0.39830800001042366,0.54206914283086094
0.39830810001042366,0.54233580024142314
0.39830820001042366,0.54260245764808235
0.39830830001042367,0.54286911504997093
0.39830840001042367,0.54313577244752276
0.39830850001042367,0.54340242983987042
0.39830860001042367,0.54366908722788132
0.39830870001042368,0.54393574461198901
0.39830880001042368,0.54420240199089254
0.39830890001042368,0.54446905936502565
0.39830900001042369,0.54473571673525556
0.39830910001042369,0.54500237410071495
0.39830920001042369,0.54526903146183758
0.39830930001042369,0.54553568881775605
0.3983094000104237,0.54569636631640606
0.3983095000104237,0.54553923689582007
0.3983096000104237,0.54538207905352465
0.39830970001042371,0.5452248927895198
0.39830980001042371,0.54506767810380552
0.39830990001042371,0.54491040657467238
0.39831000001042371,0.54475310662382981
0.39831010001042372,0.54459576404042309
0.39831020001042372,0.54443837882445223
0.39831030001042372,0.54428095097591722
0.39831040001042373,0.54412349470567278
0.39831050001042373,0.5439659958028642
0.39831060001042373,0.54380846847834619
0.39831070001042373,0.5436508700995546
0.39831080001042374,0.543493271720763
0.39831090001042374,0.54333561649855255
0.39831100001042374,0.54317791864377796
0.39831110001042375,0.54302019236729393
0.39831120001042375,0.54286242345824576
0.39831130001042375,0.54270461191663344
0.39831140001042376,0.54254677195331169
0.39831150001042376,0.5423888893574258
0.39831160001042376,0.54223096412897576
0.39831170001042376,0.54207301047881629
0.39831180001042377,0.54191501419609267
0.39831190001042377,0.54175696106995019
0.39831200001042377,0.541598893732953
0.39831210001042378,0.54144078376339166
0.39831220001042378,0.54128261695041147
0.39831230001042378,0.54112443592657655
0.39831240001042378,0.54096619805932278
0.39831250001042379,0.54080793177035957
0.39831260001042379,0.54064963705968694
0.39831270001042379,0.54049128550559544
0.3983128000104238,0.54033290552979452
0.3983129000104238,0.54017449713228416
0.3983130000104238,0.54001603189135494
0.3983131000104238,0.53985753822871629
0.39831320001042381,0.53969901614436822
0.39831330001042381,0.53954043721660128
0.39831340001042381,0.53938182986712491
0.39831350001042382,0.53922319409593911
0.39831360001042382,0.53906451569218916
0.39831370001042382,0.53890578044502035
0.39831380001042382,0.53874703098699683
0.39831390001042383,0.53858823889640917
0.39831400001042383,0.53842940417325735
0.39831410001042383,0.53827054102839611
0.39831420001042384,0.53811163525097072
0.39831430001042384,0.53795267263012647
0.39831440001042384,0.53779369579842751
0.39831450001042384,0.5376346763341644
0.39831460001042385,0.53747561423733714
0.39831470001042385,0.53731652371880045
0.39831480001042385,0.53715740477855434
0.39831490001042386,0.53699821478403464
0.39831500001042386,0.53683902478951495
0.39831510001042386,0.5366797779515764
0.39831520001042386,0.5365204884810737
0.39831530001042387,0.53636117058886157
0.39831540001042387,0.53620182427494001
0.39831550001042387,0.5360424353284543
0.39831560001042388,0.53588300374940445
0.39831570001042388,0.53572354374864517
0.39831580001042388,0.53556404111532174
0.39831590001042388,0.53540449584943417
0.39831600001042389,0.53524492216183717
0.39831610001042389,0.53508530584167602
0.39831620001042389,0.53492564688895072
0.3983163000104239,0.53476597372537071
0.3983164000104239,0.53460624371837184
0.3983165000104239,0.53444648528966354
0.3983166000104239,0.5342866842283911
0.39831670001042391,0.53412685474540922
0.39831680001042391,0.53396699684071791
0.39831690001042391,0.53380706788175303
0.39831700001042392,0.53364713892278814
0.39831710001042392,0.5334871531204044
0.39831720001042392,0.53332715310716594
0.39831730001042392,0.53316708203965391
0.39831740001042393,0.53300699676128716
0.39831750001042393,0.53284688306121097
0.39831760001042393,0.53268672672857065
0.39831770001042394,0.53252651355251146
0.39831780001042394,0.53236628616559756
0.39831790001042394,0.53220601614611951
0.39831800001042394,0.53204570349407732
0.39831810001042395,0.53188536242032569
0.39831820001042395,0.53172499292486464
0.39831830001042395,0.53156458079683944
0.39831840001042396,0.53140412603625009
0.39831850001042396,0.53124364285395131
0.39831860001042396,0.53108311703908839
0.39831870001042397,0.53092256280251604
0.39831880001042397,0.53076196593337954
0.39831890001042397,0.5306013264316789
0.39831900001042397,0.53044067271912354
0.39831910001042398,0.53027997637400404
0.39831920001042398,0.53011922318546567
0.39831930001042398,0.52995845578607259
0.39831940001042399,0.52979764575411536
0.39831950001042399,0.52963679308959399
0.39831960001042399,0.52947592621421791
0.39831970001042399,0.52931500249542296
0.398319800010424,0.5291540645657733
0.398319900010424,0.52899306979270477
0.398320000010424,0.52883204659792682
0.39832010001042401,0.52867099498143943
0.39832020001042401,0.52850990073238791
0.39832030001042401,0.52834876385077223
0.39832040001042401,0.52818759854744712
0.39832050001042402,0.52802640482241259
0.39832060001042402,0.52786518267566862
0.39832070001042402,0.52770391789636051
0.39832080001042403,0.52754259627363354
0.39832090001042403,0.52738126044005185
0.39832100001042403,0.52721988197390601
0.39832110001042403,0.52705847508605075
0.39832120001042404,0.52689702556563134
0.39832130001042404,0.5267355476235025
0.39832140001042404,0.52657404125966423
0.39832150001042405,0.52641249226326181
0.39832160001042405,0.52625090063429525
0.39832170001042405,0.52608928058361926
0.39832180001042405,0.52592763211123383
0.39832190001042406,0.52576594100628427
0.39832200001042406,0.52560422147962527
0.39832210001042406,0.52544244510954741
0.39832220001042407,0.52528065452861483
0.39832230001042407,0.52511883552597283
0.39832240001042407,0.52495697389076668
0.39832250001042407,0.52479506962299638
0.39832260001042408,0.52463313693351665
0.39832270001042408,0.5244711758223275
0.39832280001042408,0.52430917207857419
0.39832290001042409,0.52414713991311146
0.39832300001042409,0.52398506511508458
0.39832310001042409,0.52382296189534827
0.39832320001042409,0.52366081604304782
0.3983233000104241,0.52349865597989265
0.3983234000104241,0.52333645328417333
0.3983235000104241,0.52317419374503515
0.39832360001042411,0.52301191999504226
0.39832370001042411,0.52284961782333994
0.39832380001042411,0.52268727301907347
0.39832390001042411,0.52252489979309757
0.39832400001042412,0.52236246972370282
0.39832410001042412,0.52220002544345334
0.39832420001042412,0.52203755274149444
0.39832430001042413,0.52187503740697139
0.39832440001042413,0.52171249365073891
0.39832450001042413,0.52154989305108757
0.39832460001042413,0.52138727824058151
0.39832470001042414,0.52122463500836602
0.39832480001042414,0.52106194914358639
0.39832490001042414,0.52089923485709733
0.39832500001042415,0.52073653521037333
0.39832510001042415,0.5210031929839265
0.39832520001042415,0.52126985075444388
0.39832530001042415,0.5215365085206245
0.39832540001042416,0.52180316628160084
0.39832550001042416,0.52206982403867408
0.39832560001042416,0.52233648179141057
0.39832570001042417,0.52260313953894288
0.39832580001042417,0.52286979728213834
0.39832590001042417,0.52313645502099704
0.39832600001042417,0.52340311275508522
0.39832610001042418,0.52366977048483654
0.39832620001042418,0.5239364282093838
0.39832630001042418,0.52420308593002785
0.39832640001042419,0.52446974364590138
0.39832650001042419,0.52473640135743826
0.39832660001042419,0.52500305906420452
0.3983267000104242,0.52526971676620027
0.3983268000104242,0.52553637446429291
0.3983269000104242,0.52580303215761515
0.3983270000104242,0.5260696898457331
0.39832710001042421,0.52633634752994807
0.39832720001042421,0.52660300520939241
0.39832730001042421,0.52686966288449999
0.39832740001042422,0.52713632055483717
0.39832750001042422,0.52740297822083737
0.39832760001042422,0.52766963588206717
0.39832770001042422,0.52793629353896021
0.39832780001042423,0.52820295119064897
0.39832790001042423,0.52846960883843463
0.39832800001042423,0.52873626648188354
0.39832810001042424,0.52900292412056193
0.39832820001042424,0.52926958175403616
0.39832830001042424,0.52953623938360728
0.39832840001042424,0.52980289700840788
0.39832850001042425,0.53006955462887162
0.39832860001042425,0.53033621224456495
0.39832870001042425,0.53060286985592153
0.39832880001042426,0.53086952746250748
0.39832890001042426,0.53113618506475668
0.39832900001042426,0.53140284266223536
0.39832910001042426,0.53166950025537729
0.39832920001042427,0.5319361578437487
0.39832930001042427,0.53220281542778336
0.39832940001042427,0.53246947300661374
0.39832950001042428,0.53273613058154101
0.39832960001042428,0.53300278815213153
0.39832970001042428,0.53326944571795154
0.39832980001042428,0.53353610327856738
0.39832990001042429,0.53380276083528011
0.39833000001042429,0.53406941838765598
0.39833010001042429,0.53433607593526133
0.3983302000104243,0.53460273347809628
0.3983303000104243,0.53486939101616071
0.3983304000104243,0.53513604855032204
0.3983305000104243,0.53540270607971285
0.39833060001042431,0.53566936360476691
0.39833070001042431,0.53593602112461669
0.39833080001042431,0.53620267864012972
0.39833090001042432,0.53646933615130599
0.39833100001042432,0.53673599365814528
0.39833110001042432,0.53700265115978052
0.39833120001042432,0.537269308657079
0.39833130001042433,0.53753596615004062
0.39833140001042433,0.53780262363866549
0.39833150001042433,0.53806928112208607
0.39833160001042434,0.53833593860160356
0.39833170001042434,0.53860259607635064
0.39833180001042434,0.53886925354632709
0.39833190001042434,0.53913591101153324
0.39833200001042435,0.53940256847283607
0.39833210001042435,0.5396692259293685
0.39833220001042435,0.53993588338156417
0.39833230001042436,0.54020254082855557
0.39833240001042436,0.5404691982712102
0.39833250001042436,0.54073585570952809
0.39833260001042436,0.54100251314350911
0.39833270001042437,0.54126917057228596
0.39833280001042437,0.5415358279971596
0.39833290001042437,0.54180248541726295
0.39833300001042438,0.54206914283259566
0.39833310001042438,0.54233580024359163
0.39833320001042438,0.54260245764981696
0.39833330001042438,0.54286911505170565
0.39833340001042439,0.54313577244925748
0.39833350001042439,0.54340242984160514
0.39833360001042439,0.5436690872300497
0.3983337000104244,0.54393574461372374
0.3983338000104244,0.54420240199306091
0.3983339000104244,0.54446905936719403
0.3983340000104244,0.54473571673699028
0.39833410001042441,0.54500237410288332
0.39833420001042441,0.54526903146357231
0.39833430001042441,0.54553568881992454
0.39833440001042442,0.54569636631640606
0.39833450001042442,0.54553923689582007
0.39833460001042442,0.54538207905352465
0.39833470001042443,0.5452248927895198
0.39833480001042443,0.54506767810380552
0.39833490001042443,0.54491040657467238
0.39833500001042443,0.54475310662382981
0.39833510001042444,0.54459576404042309
0.39833520001042444,0.54443837882445223
0.39833530001042444,0.54428095097591722
0.39833540001042445,0.54412349470567278
0.39833550001042445,0.5439659958028642
0.39833560001042445,0.54380846847834619
0.39833570001042445,0.5436508700995546
0.39833580001042446,0.543493271720763
0.39833590001042446,0.54333561649855255
0.39833600001042446,0.54317791864377796
0.39833610001042447,0.54302019236729393
0.39833620001042447,0.54286242345824576
0.39833630001042447,0.54270461191663344
0.39833640001042447,0.54254677195331169
0.39833650001042448,0.5423888893574258
0.39833660001042448,0.54223096412897576
0.39833670001042448,0.54207301047881629
0.39833680001042449,0.54191501419609267
0.39833690001042449,0.54175696106995019
0.39833700001042449,0.541598893732953
0.39833710001042449,0.54144078376339166
0.3983372000104245,0.54128261695041147
0.3983373000104245,0.54112443592657655
0.3983374000104245,0.54096619805932278
0.39833750001042451,0.54080793177035957
0.39833760001042451,0.54064963705968694
0.39833770001042451,0.54049128550559544
0.39833780001042451,0.54033290552979452
0.39833790001042452,0.54017449713228416
0.39833800001042452,0.54001603189135494
0.39833810001042452,0.53985753822871629
0.39833820001042453,0.53969901614436822
0.39833830001042453,0.53954043721660128
0.39833840001042453,0.53938182986712491
0.39833850001042453,0.53922319409593911
0.39833860001042454,0.53906451569218916
0.39833870001042454,0.53890578044502035
0.39833880001042454,0.53874703098699683
0.39833890001042455,0.53858823889640917
0.39833900001042455,0.53842940417325735
0.39833910001042455,0.53827054102839611
0.39833920001042455,0.53811163525097072
0.39833930001042456,0.53795267263012647
0.39833940001042456,0.53779369579842751
0.39833950001042456,0.5376346763341644
0.39833960001042457,0.53747561423733714
0.39833970001042457,0.53731652371880045
0.39833980001042457,0.53715740477855434
0.39833990001042457,0.53699821478403464
0.39834000001042458,0.53683902478951495
0.39834010001042458,0.5366797779515764
0.39834020001042458,0.5365204884810737
0.39834030001042459,0.53636117058886157
0.39834040001042459,0.53620182427494001
0.39834050001042459,0.5360424353284543
0.39834060001042459,0.53588300374940445
0.3983407000104246,0.53572354374864517
0.3983408000104246,0.53556404111532174
0.3983409000104246,0.53540449584943417
0.39834100001042461,0.53524492216183717
0.39834110001042461,0.53508530584167602
0.39834120001042461,0.53492564688895072
0.39834130001042461,0.53476597372537071
0.39834140001042462,0.53460624371837184
0.39834150001042462,0.53444648528966354
0.39834160001042462,0.5342866842283911
0.39834170001042463,0.53412685474540922
0.39834180001042463,0.53396699684071791
0.39834190001042463,0.53380706788175303
0.39834200001042464,0.53364713892278814
0.39834210001042464,0.5334871531204044
0.39834220001042464,0.53332715310716594
0.39834230001042464,0.53316708203965391
0.39834240001042465,0.53300699676128716
0.39834250001042465,0.53284688306121097
0.39834260001042465,0.53268672672857065
0.39834270001042466,0.53252651355251146
0.39834280001042466,0.53236628616559756
0.39834290001042466,0.53220601614611951
0.39834300001042466,0.53204570349407732
0.39834310001042467,0.53188536242032569
0.39834320001042467,0.53172499292486464
0.39834330001042467,0.53156458079683944
0.39834340001042468,0.53140412603625009
0.39834350001042468,0.53124364285395131
0.39834360001042468,0.53108311703908839
0.39834370001042468,0.53092256280251604
0.39834380001042469,0.53076196593337954
0.39834390001042469,0.5306013264316789
0.39834400001042469,0.53044067271912354
0.3983441000104247,0.53027997637400404
0.3983442000104247,0.53011922318546567
0.3983443000104247,0.52995845578607259
0.3983444000104247,0.52979764575411536
0.39834450001042471,0.52963679308959399
0.39834460001042471,0.52947592621421791
0.39834470001042471,0.52931500249542296
0.39834480001042472,0.5291540645657733
0.39834490001042472,0.52899306979270477
0.39834500001042472,0.52883204659792682
0.39834510001042472,0.52867099498143943
0.39834520001042473,0.52850990073238791
0.39834530001042473,0.52834876385077223
0.39834540001042473,0.52818759854744712
0.39834550001042474,0.52802640482241259
0.39834560001042474,0.52786518267566862
0.39834570001042474,0.52770391789636051
0.39834580001042474,0.52754259627363354
0.39834590001042475,0.52738126044005185
0.39834600001042475,0.52721988197390601
0.39834610001042475,0.52705847508605075
0.39834620001042476,0.52689702556563134
0.39834630001042476,0.5267355476235025
0.39834640001042476,0.52657404125966423
0.39834650001042476,0.52641249226326181
0.39834660001042477,0.52625090063429525
0.39834670001042477,0.52608928058361926
0.39834680001042477,0.52592763211123383
0.39834690001042478,0.52576594100628427
0.39834700001042478,0.52560422147962527
0.39834710001042478,0.52544244510954741
0.39834720001042478,0.52528065452861483
0.39834730001042479,0.52511883552597283
0.39834740001042479,0.52495697389076668
0.39834750001042479,0.52479506962299638
0.3983476000104248,0.52463313693351665
0.3983477000104248,0.5244711758223275
0.3983478000104248,0.52430917207857419
0.3983479000104248,0.52414713991311146
0.39834800001042481,0.52398506511508458
0.39834810001042481,0.52382296189534827
0.39834820001042481,0.52366081604304782
0.39834830001042482,0.52349865597989265
0.39834840001042482,0.52333645328417333
0.39834850001042482,0.52317419374503515
0.39834860001042482,0.52301191999504226
0.39834870001042483,0.52284961782333994
0.39834880001042483,0.52268727301907347
0.39834890001042483,0.52252489979309757
0.39834900001042484,0.52236246972370282
0.39834910001042484,0.52220002544345334
0.39834920001042484,0.52203755274149444
0.39834930001042484,0.52187503740697139
0.39834940001042485,0.52171249365073891
0.39834950001042485,0.52154989305108757
0.39834960001042485,0.52138727824058151
0.39834970001042486,0.52122463500836602
0.39834980001042486,0.52106194914358639
0.39834990001042486,0.52089923485709733
0.39835000001042487,0.52073653521254171
0.39835010001042487,0.52100319298566122
0.39835020001042487,0.52126985075661225
0.39835030001042487,0.52153650852279287
0.39835040001042488,0.52180316628376922
0.39835050001042488,0.52206982404084257
0.39835060001042488,0.52233648179314529
0.39835070001042489,0.52260313954111126
0.39835080001042489,0.52286979728387306
0.39835090001042489,0.52313645502273176
0.39835100001042489,0.52340311275681994
0.3983511000104249,0.52366977048657126
0.3983512000104249,0.52393642821155217
0.3983513000104249,0.52420308593176257
0.39835140001042491,0.52446974364806986
0.39835150001042491,0.52473640135960664
0.39835160001042491,0.52500305906593925
0.39835170001042491,0.52526971676836864
0.39835180001042492,0.52553637446602774
0.39835190001042492,0.52580303215934987
0.39835200001042492,0.52606968984746794
0.39835210001042493,0.52633634753168279
0.39835220001042493,0.52660300521156089
0.39835230001042493,0.52686966288666848
0.39835240001042493,0.52713632055657178
0.39835250001042494,0.52740297822257209
0.39835260001042494,0.52766963588380189
0.39835270001042494,0.52793629354069493
0.39835280001042495,0.52820295119281746
0.39835290001042495,0.52846960884060312
0.39835300001042495,0.52873626648361827
0.39835310001042495,0.52900292412229666
0.39835320001042496,0.52926958175577088
0.39835330001042496,0.529536239385342
0.39835340001042496,0.52980289701057626
0.39835350001042497,0.53006955463104011
0.39835360001042497,0.53033621224629968
0.39835370001042497,0.53060286985765615
0.39835380001042497,0.53086952746467586
0.39835390001042498,0.53113618506692506
0.39835400001042498,0.53140284266397009
0.39835410001042498,0.53166950025711202
0.39835420001042499,0.53193615784548343
0.39835430001042499,0.53220281542951797
0.39835440001042499,0.53246947300878211
0.39835450001042499,0.5327361305837095
0.398354600010425,0.53300278815386626
0.398354700010425,0.53326944571968626
0.398354800010425,0.53353610328073575
0.39835490001042501,0.53380276083744849
0.39835500001042501,0.5340694183893907
0.39835510001042501,0.53433607593699617
0.39835520001042501,0.53460273348026477
0.39835530001042502,0.53486939101832909
0.39835540001042502,0.53513604855205676
0.39835550001042502,0.53540270608144758
0.39835560001042503,0.53566936360650153
0.39835570001042503,0.53593602112635141
0.39835580001042503,0.53620267864229809
0.39835590001042503,0.53646933615347436
0.39835600001042504,0.53673599365988012
0.39835610001042504,0.53700265116151535
0.39835620001042504,0.53726930865924738
0.39835630001042505,0.537535966152209
0.39835640001042505,0.5378026236404001
0.39835650001042505,0.5380692811238208
0.39835660001042505,0.53833593860333828
0.39835670001042506,0.53860259607808536
0.39835680001042506,0.53886925354849557
0.39835690001042506,0.53913591101370162
0.39835700001042507,0.5394025684745708
0.39835710001042507,0.53966922593110322
0.39835720001042507,0.5399358833832989
0.39835730001042507,0.54020254083029029
0.39835740001042508,0.54046919827337869
0.39835750001042508,0.54073585571169647
0.39835760001042508,0.54100251314524384
0.39835770001042509,0.54126917057445434
0.39835780001042509,0.54153582799889444
0.39835790001042509,0.54180248541899756
0.3983580000104251,0.54206914283476404
0.3983581000104251,0.54233580024532624
0.3983582000104251,0.54260245765198545
0.3983583000104251,0.54286911505387403
0.39835840001042511,0.5431357724509922
0.39835850001042511,0.54340242984377352
0.39835860001042511,0.54366908723178442
0.39835870001042512,0.54393574461545846
0.39835880001042512,0.54420240199479564
0.39835890001042512,0.54446905936892875
0.39835900001042512,0.54473571673915866
0.39835910001042513,0.54500237410461816
0.39835920001042513,0.54526903146574068
0.39835930001042513,0.54553568882165915
0.39835940001042514,0.54569638052726077
0.39835950001042514,0.54553923689582007
0.39835960001042514,0.54538207905352465
0.39835970001042514,0.5452248927895198
0.39835980001042515,0.54506767810380552
0.39835990001042515,0.54491040657467238
0.39836000001042515,0.54475310662382981
0.39836010001042516,0.54459576404042309
0.39836020001042516,0.54443837882445223
0.39836030001042516,0.54428095097591722
0.39836040001042516,0.54412349470567278
0.39836050001042517,0.5439659958028642
0.39836060001042517,0.54380846847834619
0.39836070001042517,0.5436508700995546
0.39836080001042518,0.543493271720763
0.39836090001042518,0.54333561649855255
0.39836100001042518,0.54317791864377796
0.39836110001042518,0.54302019236729393
0.39836120001042519,0.54286242345824576
0.39836130001042519,0.54270461191663344
0.39836140001042519,0.54254677195331169
0.3983615000104252,0.5423888893574258
0.3983616000104252,0.54223096412897576
0.3983617000104252,0.54207301047881629
0.3983618000104252,0.54191501419609267
0.39836190001042521,0.54175696106995019
0.39836200001042521,0.541598893732953
